userid,itemid,raiting,timestamp
773,231,2,888540186
896,20,1,887235027
892,596,3,886608136
49,465,3,888067798
871,22,5,888193177
454,283,3,888267590
892,110,3,886610523
747,615,5,888640348
474,96,4,887925497
926,286,4,888636202
943,58,4,888639118
872,288,5,888478743
682,943,3,888520864
860,347,4,886424396
655,170,3,887523224
332,41,5,887938997
655,1111,3,887473856
896,1221,2,887159261
104,246,3,888465319
892,237,4,886608802
682,683,2,888518503
305,326,2,886307917
59,524,3,888206689
474,737,4,887926633
416,550,4,886317599
327,181,4,887745537
495,1079,5,888636511
773,958,4,888538908
610,172,4,888702962
892,732,4,886610480
747,234,5,888640099
144,7,2,888104087
654,143,5,887864275
462,326,4,886365297
896,358,1,887235749
848,118,2,887047243
655,300,3,887476919
892,11,3,886608897
848,1021,5,887043777
896,175,2,887159603
896,603,4,887158384
943,11,4,888639000
872,363,4,888479582
682,179,4,888517627
936,1258,2,886833281
458,204,4,886396390
820,288,5,887954934
510,292,4,887667524
655,458,3,887426407
747,606,5,888638958
773,198,4,888538950
655,11,2,887427307
654,196,5,887864757
655,467,3,887523790
474,924,4,887915600
504,187,3,887840559
210,163,3,887730407
871,213,3,888193386
896,515,3,887158029
894,344,4,887825614
600,232,3,888451839
458,519,4,886395899
774,118,1,888558594
896,152,3,887160116
757,222,4,888444400
848,633,3,887043040
450,347,4,887047775
305,475,4,886324199
210,655,5,887730496
914,387,3,887124121
495,511,4,888634536
943,570,1,888640125
661,175,2,888299899
936,818,4,886832903
210,969,4,887730221
896,872,3,887157322
896,174,5,887161710
943,232,4,888639867
416,542,1,886317599
896,182,4,887157924
682,108,3,888521564
757,271,3,888443307
896,217,2,887161198
896,880,4,887235664
646,349,2,888529127
682,542,2,888523227
59,219,5,888206485
892,284,5,886610840
436,435,4,887769256
747,483,5,888639318
774,168,1,888555964
654,381,3,887864886
739,603,4,886959069
482,245,4,887643461
308,479,5,887738346
654,1165,1,887864146
896,97,4,887158265
851,892,2,886534635
747,625,3,888640648
655,461,2,887427130
655,240,3,887650538
174,11,5,886439516
327,324,3,887743644
682,551,2,888522977
936,285,4,886832221
474,186,4,887925977
387,29,1,886483252
838,300,2,887060778
595,288,3,886920602
474,197,5,887923788
896,798,2,887160983
332,1157,4,888360532
474,611,4,887925395
698,204,2,886366770
774,411,1,888558853
682,232,3,888519408
166,688,3,886397855
436,423,4,887769992
655,636,3,888475015
609,894,1,886895852
773,1,3,888539232
642,35,2,886570027
49,54,2,888068265
896,228,5,887158266
896,765,4,887160750
654,408,5,887863381
610,187,4,888703213
757,176,5,888445730
642,441,1,886569942
542,202,3,886532314
896,161,3,887159302
838,100,4,887063994
49,820,1,888067164
504,176,3,887837739
924,1036,2,886759690
892,472,3,886610523
773,221,2,888540448
642,217,2,886569659
774,1017,3,888558829
832,873,2,888259984
308,654,5,887736881
892,5,4,886611354
495,225,4,888635524
454,972,2,888267128
682,2,3,888522541
655,1022,3,887424948
610,750,4,888702841
532,1312,4,888631036
757,91,4,888467309
332,471,4,887938351
747,418,5,888639102
504,174,4,887909455
174,384,1,886515121
49,4,2,888069512
896,431,3,887159262
896,1284,2,887160958
495,521,5,888632219
110,722,3,886989028
773,655,3,888539347
436,81,3,887770244
774,449,1,888557482
832,258,3,888258960
924,526,3,886327826
773,1018,3,888539095
747,98,5,888639480
774,175,3,888555897
13,275,3,886303585
456,258,4,887165802
936,340,4,886831535
943,808,4,888639868
896,216,5,887159658
832,323,3,888259984
495,183,5,888633277
774,122,1,888558924
838,405,4,887064589
654,1283,1,887863779
254,496,4,886471982
747,179,5,888639780
80,79,4,887401407
774,367,2,888556047
872,310,4,888478698
512,50,5,888579997
434,974,5,886724940
872,118,4,888479560
595,826,1,886921819
308,1140,4,887740933
892,12,5,886608022
896,1,4,887158579
896,479,3,887158713
800,276,3,887646245
860,716,2,887754411
898,300,2,888294375
896,134,5,887159109
453,99,3,888205588
387,516,3,886482928
747,31,4,888639222
305,86,4,886323757
49,62,2,888069660
774,228,4,888557237
758,353,4,886743253
898,324,4,888294621
474,318,5,887923708
655,1516,3,887474630
896,504,3,887159926
773,427,3,888540484
655,428,3,887428157
542,420,3,886533587
892,481,5,886610011
682,627,4,888523171
896,708,2,887159926
655,236,3,887426407
871,197,3,888193385
474,294,3,887916330
682,163,3,888521833
210,79,4,887736352
642,622,4,886568941
110,939,4,886988042
936,106,3,886833148
682,475,3,888521465
454,313,5,888000454
914,371,4,887122029
288,327,1,886373007
896,187,5,887157924
698,173,5,886366652
682,109,3,888521539
308,501,4,887740099
682,451,3,888521637
943,356,4,888639598
896,12,3,887158604
848,135,4,887038022
305,428,3,886323902
254,269,2,887346935
896,1406,3,887160676
774,428,1,888556090
896,233,2,887160631
682,824,1,888521907
773,567,2,888540352
474,468,4,887926999
640,827,3,886474833
848,747,5,887043777
59,42,5,888204841
49,717,2,888068651
747,390,4,888640862
174,215,5,886514220
874,276,4,888632484
682,849,2,888522699
510,299,3,887667681
682,186,4,888521413
655,1160,3,888685850
474,111,4,887916203
654,8,5,887864497
896,232,3,887160427
898,683,3,888294775
757,471,4,888444738
773,145,3,888540390
914,155,5,887124121
655,1141,3,888474986
892,648,4,886607642
495,432,5,888633396
871,511,2,888193177
655,1635,3,887432079
661,192,4,888299461
896,429,5,887158866
655,578,2,887488694
773,13,4,888539471
774,501,1,888558019
655,178,4,887427009
896,196,3,887159173
104,340,3,888441878
505,259,3,888631208
892,203,5,886609390
9,50,5,886960055
610,352,1,888702795
654,154,3,887864797
631,1527,2,888465351
773,183,4,888539962
674,1197,3,887763386
59,30,5,888205787
393,451,3,887746995
896,942,4,887160209
655,1499,3,888685556
655,1070,4,887474050
698,423,2,886366731
682,385,3,888522456
674,257,4,887762641
773,210,2,888539398
936,281,4,886832903
92,1216,4,886442386
654,98,5,887864641
896,299,1,887235709
655,1121,3,887428938
926,322,2,888636270
936,952,4,886832966
458,762,3,886395065
332,748,4,887916385
747,989,3,888638508
474,655,5,887924083
871,56,5,888193177
896,135,3,887158926
458,484,5,886397109
495,196,3,888632546
654,638,4,887864868
682,243,1,888516865
871,896,3,888192858
747,524,5,888640222
682,148,3,888520923
348,117,4,886523256
143,286,2,888407586
757,56,4,888445279
838,7,5,887064072
943,186,5,888639478
674,597,3,887763150
393,259,4,887742851
682,175,3,888517265
655,735,3,887427338
774,429,1,888556698
655,423,3,887693376
305,464,3,886322796
515,300,5,887658975
646,678,3,888529127
495,182,5,888632043
661,249,3,886841443
896,739,2,887159723
892,187,5,886608682
450,235,3,887661217
305,13,3,886323998
892,178,5,886608681
454,472,3,888266874
943,215,5,888639000
774,210,1,888555964
655,2,3,888474138
655,511,3,887427009
224,555,3,888104030
458,1,4,886394423
943,443,2,888639746
59,929,2,888203018
474,471,3,887915307
655,315,4,887424720
892,385,3,886608000
936,298,4,886832134
698,606,2,886366770
110,63,3,886989363
757,1240,3,888445820
495,96,4,888634110
224,591,3,888082584
682,769,2,888522951
896,168,4,887158738
327,178,4,887745661
49,367,3,888069117
757,233,3,888467038
774,986,1,888558594
655,156,2,887430634
655,211,3,887428334
610,505,4,888703537
936,111,4,886832597
474,748,3,887914979
631,310,4,888464980
811,289,2,886377426
595,815,3,886921584
747,209,3,888640437
896,572,2,887160676
454,367,4,888267128
848,603,5,887047308
210,402,5,887737171
747,945,4,888639481
542,168,4,886532602
682,223,1,888517011
747,189,4,888639272
682,211,4,888522311
458,1109,4,886397318
393,892,3,887742939
454,312,3,888015842
510,261,2,887667780
655,276,4,887473778
848,642,5,887039164
848,179,5,887042377
757,350,3,888443511
532,1162,2,888631576
655,896,4,887474605
943,210,4,888639147
322,33,4,887313946
655,751,3,888474960
655,796,2,887428280
454,751,4,888265376
388,98,5,886441015
914,736,3,887123465
936,236,5,886832183
757,969,3,888468741
832,322,3,888259984
532,495,4,888634801
896,15,3,887158900
600,431,3,888451908
474,515,5,887915269
655,363,3,887426770
578,288,3,887229335
896,70,4,887160086
598,269,3,886710494
774,1079,1,888558897
800,300,4,887646980
655,144,3,887429594
654,95,4,887864204
898,748,4,888294739
747,11,5,888638958
872,864,3,888479498
848,476,3,887047674
674,1620,4,887763035
654,11,4,887864452
773,12,3,888540448
943,12,5,888639093
682,591,3,888517097
674,827,4,887762899
231,300,4,888605273
747,416,5,888640916
528,427,4,886813104
474,505,5,887924425
59,60,5,888204965
436,239,3,887769952
774,215,3,888556517
474,671,3,887926105
848,638,5,887038073
892,174,5,886608616
892,845,4,886610174
655,242,4,887424795
698,662,2,886367406
896,95,4,887158555
774,231,1,888557383
174,407,1,886515295
719,582,3,888451748
210,1118,4,887730496
773,924,1,888540146
595,744,3,886921274
820,271,2,887955020
595,240,3,886921424
898,751,3,888294621
896,238,3,887158165
682,239,3,888517439
504,575,3,887912401
896,271,1,887157278
576,210,4,886986400
747,117,2,888639780
542,196,4,886533452
655,581,2,887477000
655,82,2,887429559
773,364,4,888539875
936,1086,3,886832134
600,665,5,888452152
436,348,4,887768521
872,280,3,888479275
655,186,3,887428157
936,313,4,886831374
747,485,5,888640222
892,423,5,886608185
332,226,5,887939092
610,162,5,888703343
757,79,4,888445750
924,1011,3,886760052
682,1217,3,888521047
682,271,4,888518279
774,393,1,888556090
595,273,3,886921140
896,343,1,887235690
532,452,5,888630585
327,56,2,887745805
450,403,4,887660440
892,214,2,886608897
874,150,4,888632448
166,315,3,886397478
654,535,3,887863962
896,631,2,887159464
871,173,5,888193383
655,128,3,887429732
774,7,2,888558539
879,15,4,887761865
896,201,3,887158900
474,187,5,887923708
210,98,5,887736429
655,255,3,887477336
504,330,4,887831274
773,475,3,888538533
936,927,4,886833052
450,23,5,887136837
655,23,3,887426971
696,748,1,886404268
655,900,3,887424991
682,790,3,888521942
474,255,4,887915600
879,1284,3,887761562
682,696,4,888518035
654,3,3,887864071
542,282,3,886533452
174,951,1,886515551
943,237,4,888692413
387,953,2,886484012
654,70,4,887864663
416,791,2,886319550
682,229,4,888520923
696,302,5,886403632
774,44,1,888558343
474,284,4,887915645
655,47,3,887426972
387,286,2,886484385
936,250,5,886832337
896,118,2,887159805
838,455,4,887064275
474,213,4,887927509
144,284,3,888104213
773,710,3,888539366
896,89,5,887159262
655,381,3,887474656
774,450,2,888557557
393,322,4,887742825
416,72,2,886318707
682,427,4,888523581
504,1090,4,887910961
698,427,1,886367013
610,70,4,888703609
595,1142,5,886921199
896,472,2,887160983
848,732,5,887048573
308,42,4,887738191
210,205,4,887736393
59,620,4,888203959
698,525,1,886367615
327,1129,2,887745891
495,498,3,888633165
848,679,3,887047674
682,562,2,888522700
288,98,5,886373474
860,846,2,887754411
682,801,3,888521907
747,304,4,888638370
698,428,1,886367955
682,1067,3,888520497
512,325,2,888579139
871,313,5,888192858
698,1115,2,886367955
387,109,4,886481073
602,117,5,888638674
144,276,3,888104122
515,294,3,887658910
655,1063,3,888474909
773,855,2,888538726
871,750,3,888192689
387,550,2,886483252
474,127,5,887915188
482,328,4,887643289
504,216,4,887838450
682,628,4,888517364
387,513,5,886483330
454,147,3,888267455
654,476,3,887863914
914,1355,1,887123886
224,468,4,888104030
773,184,2,888540041
640,269,5,886803575
860,900,3,886354648
515,342,3,887659423
93,276,2,888705257
450,43,4,887139080
655,645,3,887474288
698,175,3,886367406
747,603,5,888639362
896,46,2,887160750
542,42,3,886532726
504,729,5,887832571
943,62,3,888640003
462,655,5,886365467
110,364,3,886989612
838,235,2,887064515
774,808,1,888557451
936,14,4,886832373
245,151,3,888513279
747,875,3,888638455
774,307,1,888555792
655,118,2,887426666
504,205,3,887909299
773,61,5,888538908
504,476,5,887831447
174,99,3,886515457
393,288,3,887741960
936,249,5,886832808
838,12,4,887067063
896,474,3,887159426
747,86,5,888638958
156,157,4,888185906
924,202,4,886760020
600,373,3,888452490
474,929,3,887916330
757,175,3,888445551
896,1078,3,887160983
655,658,3,887427130
474,582,5,887927728
747,39,4,888640684
434,15,3,886724453
757,276,4,888444181
504,185,5,887838624
674,539,1,887763151
815,631,4,887978234
654,291,4,887863914
838,408,4,887066040
682,1178,1,888521866
914,451,2,887122085
682,678,1,888516814
771,304,5,886640562
542,95,3,886533562
711,116,5,888458447
504,629,4,887841136
531,892,3,887049187
661,170,4,888300680
288,211,5,886374473
474,357,5,887924618
655,1161,3,887426446
682,866,2,888522101
682,184,4,888519307
943,549,1,888639772
747,1631,3,888638957
655,942,4,888685850
655,6,4,887425812
774,412,3,888558924
924,228,4,886327826
757,515,5,888444007
896,275,4,887158713
682,559,4,888522837
49,301,3,888065640
698,131,4,886366955
453,750,4,888201942
838,168,5,887066678
308,550,4,887738847
655,31,3,887523200
654,689,3,887863194
73,197,5,888625934
458,302,5,886394314
896,302,2,887157234
655,1113,3,887427810
387,521,3,886483906
655,1356,3,887426059
141,1280,1,887424890
327,305,5,887820828
682,941,4,888518035
682,405,2,888522456
59,515,4,888204430
600,182,4,888451750
871,258,5,888192970
474,222,4,887915479
879,127,5,887761249
576,294,3,886960098
674,751,3,887762398
800,751,4,887646980
698,25,2,886367917
747,269,4,888638183
682,183,3,888520638
210,1,5,887731052
655,1380,4,887425625
110,1055,2,886988134
542,952,4,886533193
871,435,3,888193336
453,797,1,888206339
774,550,2,888557277
896,1217,2,887160446
892,501,3,886611023
156,655,3,888185677
682,210,4,888522326
495,185,5,888633042
892,100,5,886607642
576,255,3,887081086
542,393,3,886533142
874,191,4,888633311
393,249,3,887744373
532,352,3,886585109
698,143,3,886367530
896,86,1,887159926
682,111,3,888521740
924,121,4,886760071
773,1071,2,888539662
898,242,4,888294441
848,25,5,887046890
936,181,4,886832596
896,732,4,887159674
773,265,2,888540146
452,945,4,888323595
936,333,3,886831415
773,121,2,888540163
646,908,3,888529054
943,184,5,888639247
872,763,3,888479405
13,619,3,886952245
896,721,4,887160465
800,292,5,887646979
892,291,4,886607744
416,311,3,886314877
896,230,4,887161728
896,226,3,887160270
892,172,5,886607743
327,168,4,887820828
774,204,3,888556316
739,318,4,886958831
698,1,4,886366815
387,239,1,886483970
322,507,4,887314119
872,925,4,888479654
757,665,3,888466652
757,257,4,888444400
848,65,2,887038527
388,672,4,886441083
848,133,4,887047308
896,542,3,887160677
943,655,4,888639269
820,313,5,887954934
943,96,4,888638920
436,840,3,887771997
143,288,5,888407586
898,286,2,888294408
682,86,2,888518206
598,690,3,886710735
739,465,1,886959039
661,304,2,886829961
474,1286,2,887927670
682,820,3,888523323
892,403,3,886610372
655,514,5,887650683
682,738,3,888522021
943,373,3,888640275
872,977,3,888479737
848,501,3,887048073
542,181,4,886532359
674,313,5,887762296
892,88,4,886609884
774,447,1,888557715
332,678,4,887916284
531,898,5,887049081
474,479,5,887923972
393,125,4,887744239
210,174,5,887736045
872,350,3,888478840
59,1074,4,888206409
811,307,4,886377248
332,769,3,888360532
474,423,5,887924425
458,845,3,886394527
436,925,4,887770507
838,128,4,887066724
896,497,3,887158332
532,549,5,888637085
926,300,3,888351623
504,364,2,887912382
288,199,4,886629592
224,991,1,888082277
698,499,3,886366515
116,56,5,886310197
655,411,3,887650512
914,692,3,887122324
387,175,5,886479771
926,288,3,888636202
896,411,2,887160842
696,1126,3,886404617
474,487,4,887923972
773,154,5,888539471
379,1075,3,888044628
698,257,3,886366141
892,588,5,886607879
308,546,3,887740500
719,88,3,888454637
655,863,3,887473995
698,404,1,886368545
474,609,4,887927509
747,845,2,888640046
359,930,4,886453402
747,69,5,888640475
747,12,4,888639272
871,345,3,888192859
655,12,3,887427130
699,619,2,887503290
495,82,5,888632969
936,547,5,886833795
894,900,3,887044070
943,1074,4,888640250
595,410,4,886921315
655,127,5,888474106
59,434,4,888205574
59,1093,5,888203578
682,196,5,888523581
542,12,4,886533774
747,519,5,888639989
682,713,3,888517537
674,289,2,887763151
871,908,3,888192745
896,993,4,887235498
348,237,4,886523078
936,741,4,886832808
602,880,4,888637925
655,1426,2,888474390
747,93,4,888639685
528,258,4,886812857
896,640,2,887160701
308,273,2,887737084
936,591,4,886832373
474,323,2,887915020
458,433,4,886398289
682,290,1,888522217
454,463,2,888267560
288,176,4,886373565
896,1134,3,887159950
747,525,5,888640684
774,196,3,888556746
892,50,5,886608802
838,286,4,887061035
747,190,4,888640305
210,168,5,887730342
896,87,4,887158295
848,200,2,887040302
450,519,4,887660820
698,487,2,886367508
59,193,4,888204465
757,153,3,888468995
600,511,5,888451492
59,519,4,888204965
871,17,3,888193275
682,833,1,888522260
871,876,3,888192689
655,640,2,888685955
655,160,3,887427473
898,270,4,888294408
696,311,5,886404063
254,451,2,886474426
896,291,3,887160795
655,785,2,887490946
757,313,3,888443263
646,751,2,888528870
348,685,4,886523560
474,608,4,887925187
416,80,2,886317825
747,507,3,888639890
393,121,4,887744419
674,245,4,887762430
532,240,3,888629938
943,51,1,888640088
682,195,4,888522418
773,185,4,888540279
610,508,3,888703629
458,513,4,886396314
682,1093,3,888522100
800,294,3,887645970
655,262,5,888474934
936,243,2,886831820
936,1014,3,886833571
655,761,2,888686011
308,770,4,887738057
943,226,4,888639660
655,182,4,888474106
474,956,4,887926271
774,545,1,888555864
126,316,4,887855231
838,8,4,887066972
655,723,3,887650851
474,650,4,887925187
896,1423,2,887160631
936,301,3,886831637
674,15,4,887762584
322,1019,4,887314073
436,167,3,887770403
474,421,3,887928562
305,49,3,886324962
896,824,1,887161541
892,182,5,886608507
174,65,5,886514123
696,9,5,886404617
504,441,4,887911314
943,200,4,888639388
896,157,4,887159555
757,206,4,888445683
739,55,1,886958972
308,211,4,887737535
602,294,5,888637987
896,576,2,887160677
495,1542,4,888637643
458,76,4,886398121
892,176,5,886608681
757,98,4,888445767
758,1527,3,888039070
682,708,3,888518104
495,67,3,888636635
896,198,4,887158636
495,80,3,888636992
757,151,4,888444684
707,880,2,887860711
892,25,4,886609828
757,742,4,888444563
462,539,3,886365773
698,100,2,886367809
254,138,1,886474122
174,240,1,886434241
943,188,4,888639269
436,50,4,887769415
773,6,3,888538620
654,597,4,887864812
892,429,4,886608559
747,262,5,888638242
896,518,3,887159234
747,423,5,888638958
495,1157,4,888637300
739,751,3,886825083
773,462,5,888538776
892,671,5,886608212
771,892,5,886640606
896,55,3,887157978
871,121,4,888193275
74,315,5,888333194
388,218,5,886441083
387,399,3,886482969
894,885,2,887044250
838,228,4,887067390
811,286,5,886376983
872,1028,3,888479434
874,124,4,888632411
943,794,3,888640143
655,469,3,887427778
110,338,1,886987540
143,322,4,888407708
170,678,4,886623680
327,47,4,887746553
848,474,5,887038441
59,959,4,888206095
757,895,4,888443483
434,118,5,886724873
773,431,1,888540063
896,64,4,887158926
774,226,2,888557330
542,94,3,886533021
879,222,4,887761460
141,984,4,886447880
682,719,2,888521982
610,484,3,888703507
771,243,3,886640629
924,923,5,886327748
871,96,5,888193177
682,925,3,888520923
896,1074,2,887161393
879,597,2,887761229
682,250,4,888523635
926,303,3,888351713
682,1135,2,888518035
308,293,4,887741415
610,51,5,888703523
896,596,2,887159426
655,272,3,888474138
410,689,2,888626881
655,1101,2,887427243
454,135,2,888266433
943,73,3,888639598
600,187,5,888451750
774,202,5,888555964
504,559,5,887840745
872,1061,4,888479701
926,325,1,888636269
83,79,5,887665423
654,121,4,887863757
606,1016,3,887062032
926,315,4,888351623
896,674,2,887160446
774,365,2,888556989
598,895,2,886710977
504,928,4,887831353
751,347,4,887134587
892,729,4,886610174
892,265,4,886608380
13,765,2,886303934
747,475,5,888639397
655,313,4,888474285
773,152,5,888539398
674,678,3,887762480
811,315,4,886377579
774,58,1,888556698
504,202,3,887909347
773,209,5,888539425
747,429,4,888639823
892,496,5,886609435
943,195,4,888639407
773,432,4,888539232
871,307,3,888192315
609,1,1,886896185
696,520,5,886404617
874,197,4,888633310
739,195,5,886958939
655,200,4,887473639
387,204,2,886479771
871,1024,3,888192689
495,631,2,888632677
892,946,3,886610996
454,111,1,888267086
871,1137,3,888193541
654,147,3,887863488
387,100,5,886484336
682,187,5,888517235
655,660,2,888475101
800,289,4,887646980
655,953,3,887427243
655,1135,3,887427743
655,56,3,887428060
747,188,5,888639890
387,172,4,886480206
848,82,5,887039164
871,202,4,888193385
2,278,3,888551647
474,4,5,887927588
600,174,4,888451665
936,253,5,886832454
774,222,3,888558539
871,1022,3,888192689
144,100,5,888104063
387,191,4,886479610
896,471,3,887159972
305,505,3,886323006
874,14,4,888632411
698,181,3,886366141
655,317,3,887474269
661,280,3,886841562
848,845,5,887046565
655,1024,3,887650979
936,93,5,886833795
578,245,3,887229523
655,1407,2,887491131
747,176,4,888638958
848,357,5,887038104
542,780,3,886533003
896,39,2,887158739
747,8,5,888639175
610,755,5,888703710
682,363,2,888522612
504,282,4,887831838
896,568,2,887159603
757,231,2,888466614
757,258,5,888443306
943,27,4,888639954
682,585,4,888522021
655,464,3,887523367
308,629,4,887738894
773,428,4,888539512
642,416,5,886455469
719,220,5,888454728
896,209,3,887158790
387,178,3,886483824
504,225,4,887832207
655,1149,3,887429107
458,631,4,886397541
674,121,4,887762881
773,98,4,888540279
747,222,2,888640180
936,50,4,886832282
757,1016,3,888444563
698,9,3,886367956
860,1041,2,887754411
871,270,5,888192858
454,942,2,888267198
682,558,1,888519276
332,568,4,888098151
332,411,4,887938738
936,137,4,886832544
308,179,4,887736584
747,584,5,888640524
416,491,4,886316596
943,423,3,888639231
774,569,2,888557857
387,1187,4,886480623
610,98,5,888702902
800,222,4,887646226
655,121,3,887651060
387,179,5,886484336
388,328,4,886439561
698,709,4,886367065
892,820,3,886611079
773,790,3,888539825
872,328,4,888478822
682,88,4,888521599
943,943,5,888639614
416,103,3,886320119
532,982,3,888631077
642,140,3,886569257
682,781,2,888521833
305,462,5,886323525
308,709,3,887737334
800,25,4,887646980
747,357,5,888638876
774,273,1,888558539
747,1205,3,888639594
595,845,3,886921448
682,95,5,888523581
387,718,4,886480206
495,211,5,888633194
757,328,3,888469286
640,315,5,886353894
838,22,4,887065878
848,971,5,887043421
892,1224,4,886609792
387,243,1,886484460
482,243,2,887644023
600,1239,2,888452564
327,228,4,887820171
454,8,5,888266643
387,28,5,886483939
458,56,5,886397679
892,321,5,886610341
682,362,2,888518251
474,137,5,887915188
655,246,3,887474020
896,696,1,887235027
757,198,4,888445864
800,223,5,887646979
773,233,1,888540112
871,813,3,888193136
851,342,2,888540205
774,194,3,888555998
896,22,5,887157947
747,187,5,888639318
696,124,5,886404617
774,526,4,888556600
504,356,4,887840098
871,127,5,888193081
871,575,5,888192909
896,569,2,887161488
774,679,5,888557383
322,9,4,887314212
528,845,3,886812857
450,1311,4,887139844
532,1300,3,888632446
682,823,2,888522613
774,659,3,888555864
773,940,2,888539766
59,24,4,888203579
348,151,3,886523456
892,229,3,886610011
774,510,2,888556484
458,527,2,886397857
308,47,4,887738933
640,926,3,886474913
532,1136,2,888636558
896,770,5,887160702
936,9,4,886832373
757,230,4,888466614
682,395,3,888523657
308,1147,4,887738387
393,282,4,887744053
936,116,4,886832636
143,258,3,888407586
751,310,3,887134816
747,333,4,888638335
308,1074,3,887741271
642,795,4,886570173
848,214,5,887048573
504,382,4,887839709
892,615,5,886609029
393,304,4,887742110
450,1107,4,887138957
758,355,4,888461050
332,173,5,888360092
838,289,5,887061035
387,551,2,886481800
655,930,2,887429812
757,550,3,888445820
308,180,5,887737997
327,778,3,887819462
576,208,3,886986445
848,517,5,887043514
512,1238,4,888578602
655,963,3,888475015
602,259,4,888638160
774,178,4,888556483
892,570,3,886610566
83,127,4,887665549
936,475,5,886832282
655,223,3,887473856
436,747,5,887770640
871,794,3,888193541
655,220,2,887426583
387,531,3,886479528
698,479,2,886368545
210,121,4,887737244
144,58,3,888105548
936,268,4,886831415
504,834,2,887911059
654,87,4,887864471
595,111,4,886921496
655,741,3,887426201
655,218,3,887523477
747,462,5,888639272
871,183,3,888193177
774,94,2,888556248
739,498,4,886958939
747,529,5,888640099
2,288,3,888550252
848,650,4,887037822
896,405,2,887160270
