userid,itemid,raiting,timestamp
761,15,5,876190314
764,218,4,876245837
777,818,5,875980669
473,246,5,878157404
661,274,4,876037199
886,384,3,876034074
407,388,2,876348849
148,238,4,877398586
802,413,4,875986303
145,436,5,877343121
453,732,3,877561695
472,140,3,875980823
881,168,3,876537933
606,825,5,878149689
884,258,5,876857704
670,485,5,877974945
694,485,4,875728952
851,595,3,875731021
286,97,4,877533101
593,301,4,877728878
779,1028,4,875996932
837,25,3,875722169
373,69,4,877099137
868,1098,5,877107416
901,56,1,877130999
575,176,4,878148087
694,470,4,875727144
792,276,3,877910305
844,168,4,877386990
715,118,2,875962395
735,117,3,876698897
130,1058,5,876252064
689,596,3,876676134
601,743,1,876348410
453,780,3,877561522
670,8,4,877975594
884,640,1,876859161
912,483,5,875965906
606,181,5,878143047
43,127,4,875981304
868,159,2,877107416
721,334,1,877136831
900,325,1,877832320
294,1028,3,877819897
901,949,3,877131500
452,1057,1,876215627
661,657,4,876013714
647,405,4,876532747
881,71,4,876538322
844,144,3,877387825
694,118,4,875729983
116,298,3,876452555
606,50,5,878142864
148,174,5,877015066
937,515,5,876769253
868,825,1,877109435
881,202,4,876537825
218,204,3,877488692
870,154,4,876319311
912,496,4,875965939
601,135,4,876350443
912,143,5,875966694
336,585,3,877756966
900,294,4,877832113
496,483,4,876065259
912,423,5,875966694
875,753,3,876465188
101,546,4,877137015
407,739,3,876344062
901,35,4,877131685
633,77,3,877212173
851,881,3,875729751
289,121,3,876789736
218,663,3,877488492
837,1047,1,875722267
721,323,3,877137598
71,52,4,877319567
664,611,5,878090705
937,297,4,876769436
207,73,3,876079087
764,89,4,876245837
299,1300,2,877878382
912,482,5,875965939
694,215,3,875728181
868,180,4,877104913
173,301,5,877557076
373,1530,2,877107138
694,451,4,875729068
812,678,4,877625294
772,259,2,877533957
711,180,4,876279059
10,589,5,877891905
881,276,5,876536079
802,261,3,875985032
689,405,5,876676292
777,527,4,875980306
364,268,3,875931309
472,426,4,875980010
268,37,3,876514002
343,202,4,876406256
10,238,4,877892276
554,1046,4,876550526
900,124,4,877832837
777,202,5,875980669
314,173,1,877889359
372,326,4,876869330
912,602,5,875965981
601,318,4,876348572
764,673,4,876246504
900,480,4,877833603
901,1620,5,877126743
881,506,4,876539020
331,467,3,877196702
634,515,4,877018346
886,803,2,876033015
881,523,4,876537825
286,189,3,877533296
777,204,5,875980670
568,199,3,877906935
661,258,4,876012997
875,481,5,876465370
689,475,4,876676334
402,95,5,876267235
336,294,4,877759103
43,102,4,875981483
881,121,5,876536391
792,544,4,877910822
875,172,4,876465072
684,217,2,875811965
798,491,4,875743196
601,173,5,876348736
901,578,3,877131961
538,172,4,877107765
634,15,4,875729436
761,275,4,876190130
373,528,3,877104115
694,657,4,875728952
593,949,2,875672949
634,933,3,877017951
839,50,5,875751930
881,175,2,876537418
670,484,5,877975391
721,84,3,877147675
735,277,3,876698604
664,1098,3,876526152
207,208,4,878191679
868,56,3,877107143
453,273,4,877552678
299,642,4,877881276
148,969,4,877398513
343,13,5,876402894
912,318,4,875966385
912,197,5,875966429
761,358,3,876189689
764,95,5,876246475
764,591,3,876243572
314,1053,5,877891490
330,376,4,876547378
864,1016,4,877214125
772,323,4,876250551
901,234,4,877287882
708,127,3,877325213
371,127,4,877487052
694,630,3,875728912
472,1139,5,875983231
708,278,4,877325956
886,663,4,876032823
554,15,4,876231964
670,175,2,877975448
634,285,4,875728872
364,687,1,875931561
314,419,4,877889039
770,15,5,875971902
514,306,4,876672606
735,676,3,876698837
268,51,3,875745202
634,1049,2,877018004
661,64,4,876014060
851,619,4,875730629
764,117,5,876244991
162,122,2,877636300
472,252,4,875978191
715,158,2,875965035
684,756,4,875811455
870,28,4,875680258
554,179,3,876369785
275,229,3,876198296
692,208,4,876953340
721,582,3,877140490
463,866,3,877385862
664,321,3,876526179
770,326,4,876598016
330,989,5,876543930
770,328,3,875971736
798,1066,2,876175427
130,928,4,876251287
670,969,2,877975070
416,179,2,876699578
391,187,4,877399030
886,1435,3,876034174
868,214,3,877106470
422,302,3,877162650
770,1012,5,875972730
463,1009,3,877386047
398,96,4,875716709
884,475,4,876858914
812,245,2,877625367
286,250,4,876521887
522,480,5,876961076
715,28,5,875963242
606,475,4,878143785
886,1231,3,876033828
207,597,3,876018471
101,866,4,877137015
684,411,3,875811455
314,949,4,877890428
692,411,4,876954021
472,421,5,875982200
314,756,3,877886641
44,328,4,878340848
601,325,4,876346551
496,559,5,876068153
721,991,3,877137214
402,228,3,876267173
664,53,3,876526580
721,678,3,877137527
721,423,5,877141373
670,603,5,877974465
453,120,1,877553678
798,1469,3,876175427
496,721,5,876067215
314,1217,2,877891638
868,233,2,877109566
719,285,4,877917156
286,274,2,876521917
130,419,5,876251515
270,234,5,876955976
721,660,5,877147616
222,17,2,878183079
851,125,4,875730826
870,186,4,875680186
708,546,3,877325601
286,123,5,876521586
715,222,3,875962227
802,299,4,875986155
634,109,4,877017810
43,4,4,875981421
937,224,4,876769480
496,651,2,876065610
601,168,5,876350944
81,116,3,876533504
268,713,4,875742365
708,111,4,877325570
764,1,4,876244181
416,742,4,876697524
268,273,3,875742470
130,404,5,875802137
870,527,5,875679687
430,235,2,877225727
173,329,4,877557345
725,333,5,876106729
798,1239,4,875915965
463,19,5,877385341
14,919,4,876964725
160,458,5,876768025
868,408,5,877103935
721,245,3,877137527
664,83,4,876524869
638,385,5,876694917
792,926,3,877909798
725,322,4,876103762
638,523,4,876695917
568,519,3,877907157
851,228,4,875731776
694,836,4,875727821
130,291,4,876250932
680,150,5,877075105
901,140,4,877288179
900,288,2,877832113
63,14,4,875747401
851,977,3,875730533
568,179,2,877906935
875,183,5,876465144
844,260,1,877381312
306,1251,5,876504026
735,748,3,876698022
664,182,4,876524641
314,1063,5,877887568
601,294,1,876346515
798,378,4,875743858
160,129,4,876768828
286,280,4,876522097
802,302,4,875984532
299,12,5,877880350
721,406,1,877154989
330,403,5,876545417
218,514,4,877488316
860,333,3,876074177
661,210,5,876015530
343,150,4,876402941
715,108,4,875962315
692,866,4,876953733
431,269,3,877844062
937,242,3,876762200
721,684,4,877138200
870,384,3,875680597
708,118,5,877325545
721,51,4,877141038
881,375,1,876539387
868,227,1,877110060
711,181,4,876185574
901,161,5,877131147
373,529,4,877105901
760,66,2,875668932
715,88,3,875964633
798,692,4,875743140
875,461,4,876466687
901,257,4,877127196
725,19,5,876106729
664,845,2,878090381
692,211,4,876953340
886,518,4,876031601
554,133,4,876369272
760,451,5,875668781
50,100,2,877052400
839,277,2,875752082
721,304,3,877137285
870,239,3,875680597
233,523,4,877663913
664,494,5,878089975
912,194,4,875966238
372,872,4,876869330
868,184,3,877107730
472,231,5,875980418
694,135,5,875727018
870,715,3,875680597
886,475,5,876031501
901,174,5,877130965
937,126,4,876769374
16,939,4,877717833
868,189,5,877109300
868,922,5,877106505
634,25,4,877018125
868,447,2,877107284
472,1215,4,875979562
770,258,5,875971568
761,205,4,876190511
881,528,5,876538536
884,100,5,876858820
218,153,4,877488692
222,1079,1,878183984
538,527,3,877364067
343,496,5,876404426
764,405,4,876243772
534,410,5,877807816
760,365,5,875668737
222,50,4,877563194
881,4,3,876538286
715,196,4,875964131
901,405,4,877127250
222,101,4,878183539
606,282,4,878147641
798,90,3,875914860
875,333,5,876464801
10,502,4,877889261
207,3,2,877846284
289,15,3,876789581
884,509,4,876859090
289,477,2,876790323
664,654,5,876526604
514,778,4,876067546
802,563,3,875985976
16,286,2,877716993
735,304,4,876697679
868,23,5,877104949
868,658,3,877108742
543,1159,5,875665787
870,673,5,875679721
689,13,1,876676397
886,790,4,876034095
839,508,3,875752479
721,56,3,877150031
886,1046,2,876033755
881,546,4,876536012
715,205,5,875964410
634,591,4,875729535
764,845,4,876242972
715,81,4,875963112
868,402,1,877113412
712,652,3,876251407
886,582,1,876032029
606,844,4,878149278
735,181,4,876698604
912,97,4,875966783
844,89,3,877387857
496,28,2,876066153
868,208,3,877108624
694,603,4,875727476
881,435,3,876538796
721,15,4,877140632
912,185,3,875966065
937,293,4,876769530
373,739,3,877111819
694,483,5,875727449
881,395,3,876538322
472,566,4,875982727
901,229,4,877131205
222,38,2,878185102
268,80,3,875743909
868,47,2,877108302
222,358,2,877562839
664,582,1,876525044
770,748,5,875971655
881,526,5,876538251
881,125,5,876536745
881,405,4,876536667
398,71,5,875743517
875,300,3,876464800
10,430,3,877886597
634,1067,4,875729069
534,760,2,877808098
881,27,3,876538953
336,368,1,877756695
472,472,5,875979153
463,125,4,877385590
634,690,3,877368446
518,289,4,876823804
496,190,5,876072632
764,284,4,876243015
868,59,4,877103757
601,421,1,876350060
538,642,3,877107633
886,939,4,876031765
708,1023,3,877326114
860,690,4,876750421
286,16,3,876521809
886,239,3,876032635
868,132,4,877103195
764,56,4,876244472
496,771,2,876073865
770,298,4,875971902
715,471,4,875962202
472,176,5,875981664
276,334,4,877935456
901,181,4,877127128
868,685,1,877111394
314,477,3,877886375
764,237,4,876243440
844,97,3,877386855
711,475,5,876185673
472,227,5,875981429
715,2,3,875964926
276,245,3,877935446
900,284,2,877833287
222,692,4,878182370
844,184,3,877387769
279,30,2,877756984
16,202,5,877724726
463,111,2,877385414
568,178,4,877907327
664,497,3,878092649
886,200,3,876031573
568,100,4,877907281
764,4,3,876245421
538,483,5,877109932
851,79,4,875731722
886,558,3,876031656
764,125,4,876243795
868,998,2,877112063
721,988,3,877137598
391,194,4,877399486
647,496,4,876534275
901,111,3,877126434
851,455,3,875730379
601,148,3,876348140
496,22,4,876065259
453,790,4,877561800
708,121,3,877325349
798,82,4,875915855
222,147,4,877563694
912,611,3,875965830
382,496,3,875946945
689,300,5,876674606
912,654,3,875966027
721,286,5,877137285
336,871,2,877757550
336,1249,3,877756356
875,496,4,876465144
886,1095,2,876033897
522,208,5,876961248
343,1267,4,876406576
222,423,4,878183657
601,234,1,876348947
276,844,4,877934677
402,275,5,876266741
407,569,3,876348296
684,215,5,875812176
886,227,3,876032331
453,941,2,877561613
886,157,4,876031695
798,95,5,876175467
330,694,5,876545971
373,632,3,877106233
331,160,5,877196702
761,1272,1,876190160
496,94,1,876070975
711,250,2,876185855
222,265,3,878182279
770,988,3,875971703
63,269,3,875746948
715,4,4,875964300
160,157,5,876858346
314,540,3,877890407
870,22,4,875680165
715,257,4,875962423
416,875,2,876696938
844,597,3,877382339
554,95,4,876550526
802,674,2,875985768
851,71,4,875731567
770,50,3,875971949
382,59,5,875947049
770,14,5,875972024
881,530,5,876538571
802,448,3,875985686
851,406,2,875731674
373,459,4,877106966
886,66,3,876032442
901,395,3,877131500
402,710,2,876267206
715,564,2,875964300
473,20,3,878157568
692,523,3,876953204
664,186,5,876526052
289,455,4,876790464
844,121,3,877382055
250,154,4,878090114
764,255,4,876244181
416,218,3,876699488
912,14,5,875966927
534,717,5,877808198
777,509,4,875980449
839,455,4,875752107
601,483,4,876348782
268,1208,2,875745398
870,658,4,875679992
130,802,5,876252136
268,765,2,875743979
772,322,4,877533546
270,566,5,876955939
554,526,4,876550100
900,186,2,877833957
802,196,3,875985239
875,50,5,876465370
92,998,2,875907649
875,654,4,876465230
886,1048,4,876032840
398,610,4,875745631
407,67,1,876339975
912,152,4,875966320
148,133,5,877019251
314,41,5,877887802
638,117,4,876694995
715,96,4,875963538
886,589,3,876031365
798,110,4,875914458
279,191,3,875734031
330,422,4,876547853
664,173,4,876525963
10,180,5,877889333
543,177,4,877545356
812,881,4,877625537
222,738,3,878182959
162,474,3,877636556
912,56,2,875966027
130,1220,5,876252343
870,194,3,875679795
391,705,5,877399133
330,443,4,876546377
538,162,3,877363863
593,417,5,875671598
398,603,4,875721548
886,623,1,876033069
568,303,4,877906697
268,144,4,875744106
222,457,1,878181287
534,125,3,877807816
870,6,4,875680311
886,1170,3,876031481
881,400,2,876539128
864,106,3,877214236
912,168,5,875966107
875,258,4,876464694
870,959,4,875680046
824,288,3,877020927
764,275,4,876242851
496,168,3,876065324
402,168,5,876267206
692,194,4,876953340
802,304,3,875985142
634,323,4,875729217
868,90,3,877109874
901,523,4,877132400
764,1284,3,876244529
386,118,3,877655085
901,250,3,877127196
534,25,5,877807845
330,284,5,876544311
670,191,4,877975731
868,187,4,877107284
1,217,3,876892676
694,163,4,875729982
868,410,3,877104414
601,178,4,876348526
886,179,2,876032673
473,1143,4,878157242
606,118,4,878143785
680,242,4,876815942
839,742,3,875752200
314,1145,4,877892488
294,257,3,877819599
92,558,3,875906765
798,400,3,876176160
233,528,5,877665324
496,155,1,876070859
901,443,3,877287910
162,55,3,877636713
463,591,4,877385590
901,419,5,877131763
937,301,1,876768812
851,841,3,875730757
647,1263,3,876776321
875,64,5,876465275
760,873,4,875665908
764,64,5,876244991
634,281,4,877017829
900,618,4,877833957
506,705,5,878044851
130,820,5,876251312
694,318,5,875727099
330,423,5,876545971
173,262,4,877556864
314,1,5,877886317
568,653,4,877907877
534,1215,3,877808120
761,123,3,876190160
802,379,4,875985976
770,813,5,875971850
407,708,3,876344712
761,458,1,876190623
715,208,3,875963836
802,681,4,875986155
839,93,4,875752056
661,756,3,876037089
661,573,3,876036043
901,89,3,877288929
222,174,5,878181934
496,1157,1,876070937
554,735,3,876369162
279,1224,3,878082804
463,276,3,877385287
670,1099,3,877975018
764,22,4,876245549
391,177,4,877398951
233,647,5,877661364
779,926,4,875992442
694,527,5,875727449
901,135,4,877131961
68,181,5,876973884
299,597,3,877880111
812,289,1,877625461
798,49,4,875814021
770,334,5,876597960
851,1094,1,875730455
207,428,4,877838826
886,715,1,876033434
715,462,4,875963998
851,367,2,875731674
881,195,4,876539636
601,479,4,876349358
496,195,4,876065715
373,153,5,877100354
250,183,4,878091870
664,98,4,876526462
343,64,5,876405697
802,185,3,875985601
92,401,3,875907535
463,1115,4,877385531
761,1163,2,876190752
694,144,4,875728912
802,326,5,875984637
496,496,1,876066424
735,319,4,876697647
798,162,3,876177353
802,331,4,875986155
148,189,4,877019698
881,51,5,876538889
367,185,5,876689991
851,1034,1,875731105
472,191,5,875980283
837,294,4,875721502
268,1178,1,875743534
222,193,4,878182005
901,521,2,877289241
506,762,3,877861473
634,1084,2,875728783
634,117,4,875729535
798,1139,3,876177661
534,129,4,877807718
875,185,4,876466687
851,129,4,875730379
779,7,3,875993165
398,837,4,875718614
779,509,2,875999211
881,554,1,876539636
868,128,5,877108123
881,21,3,876536667
868,94,1,877109814
886,237,4,876031850
721,81,2,877139301
761,840,4,876190753
670,83,3,877975018
402,137,4,876266701
901,465,4,877131654
268,379,1,875744582
802,678,4,875984776
735,289,1,876698022
881,812,2,876539505
760,631,3,875668368
