userid,itemid,raiting,timestamp
862,737,4,879305386
709,203,4,879849372
880,1000,3,880175128
326,550,5,879876505
916,523,3,880844511
921,1,3,879379601
823,188,5,878438672
709,173,4,879846169
455,121,4,878585685
880,65,4,880241977
629,23,5,880117001
527,492,3,879456405
916,170,4,880844612
497,90,4,879310445
629,174,5,880116847
880,69,4,880175646
833,636,3,879818659
338,497,3,879438165
762,173,5,878719533
632,132,5,879459738
716,387,4,879797391
889,520,4,880179756
316,275,5,880853810
666,647,5,880139439
788,614,4,880868803
716,180,3,879794815
707,297,3,880060261
804,981,3,879444077
128,702,3,879967879
232,508,1,880062447
606,684,3,880925579
804,984,4,879440727
880,1276,3,880167384
908,701,4,879722780
862,820,4,879303774
847,732,4,878940510
719,240,1,879372631
795,204,3,880570209
455,213,4,879111453
262,92,3,879794205
894,332,3,879896233
653,1135,2,880152759
158,518,4,880134398
711,542,1,879995754
916,1135,3,880845556
321,493,4,879441110
880,1030,2,880243147
870,591,2,879270212
843,99,2,879448751
181,508,3,878962623
216,1,4,880232615
749,185,4,878847740
749,89,4,878848098
707,220,2,880060549
552,1278,3,879222452
497,62,4,879310913
707,1174,5,880059749
763,61,5,878915628
889,515,5,880176807
624,455,3,879793358
733,405,2,879536659
553,181,4,879948695
716,614,4,879795159
853,271,3,879364668
853,328,3,879364744
716,792,4,879796010
913,8,2,880825916
804,240,4,879443958
605,269,4,879365101
272,194,5,879455043
908,204,4,879722427
897,194,5,879991403
897,568,5,879992216
535,517,4,879617977
878,82,3,880870609
916,866,3,880843798
749,628,4,878846903
716,493,5,879795949
745,205,2,880123205
758,1016,4,880672855
804,929,3,879444092
181,1187,1,878962816
361,28,3,879441417
716,622,3,879797152
262,132,3,879792604
447,13,5,878854630
889,1079,2,880177647
843,679,4,879444851
138,1,4,879023031
815,127,3,878691739
889,399,3,880182359
788,227,3,880867890
606,585,4,880927358
880,579,3,880243882
889,771,2,880182961
788,85,1,880869984
804,212,3,879445933
360,69,3,880355994
154,200,5,879138832
707,1101,4,880061652
72,188,4,880037203
62,1028,1,879373215
437,221,5,880140154
370,302,5,879434182
889,1072,3,880182444
194,518,4,879524291
711,318,5,879992968
194,1107,3,879525624
44,520,5,878347874
539,132,5,879788284
819,248,5,880382511
754,276,5,879451841
843,21,2,879448392
666,169,4,880567883
709,728,4,879849185
889,747,4,880181515
843,176,4,879447837
730,258,5,880309940
497,237,3,879310314
324,690,4,880574901
897,1254,2,880253037
533,216,4,879191864
889,183,3,880178019
733,1115,3,879535338
847,567,3,878940783
862,657,5,879304369
843,447,2,879443297
455,144,3,879110436
707,1068,4,880061405
878,137,3,880865562
895,284,3,879438062
815,193,4,878696054
374,294,2,880392193
459,259,4,879561630
897,204,4,879990396
62,190,5,879374686
878,181,3,880865770
716,172,4,879795542
295,1,4,879517580
497,210,4,878759777
853,258,3,879364883
889,173,5,880178019
815,200,5,878693871
862,183,5,879304834
929,209,3,880817752
394,89,5,880889349
815,50,5,878691739
788,211,4,880868401
711,425,4,879993728
486,21,3,879875371
878,15,4,880872273
709,11,5,879847945
771,79,1,880659729
707,93,5,880059995
927,24,3,879181042
303,1039,5,879466457
745,427,4,880123361
897,143,5,879991069
882,222,5,879861562
916,214,3,880844958
804,183,4,879445904
916,175,4,880845011
497,725,3,879363253
87,476,2,879877241
804,756,3,879443976
628,1025,5,880777095
632,143,5,879459053
378,949,3,880056318
888,869,4,879365086
788,661,5,880868473
497,49,3,879310474
880,402,3,880242115
882,988,5,879861385
749,526,5,878847804
889,461,3,880181159
819,1160,4,880382533
608,1221,2,880406800
897,56,2,879991037
624,122,3,879793436
870,68,3,879714087
641,209,4,879370365
860,305,4,878567538
771,69,5,880659606
771,144,1,880659507
889,155,3,880182582
771,408,5,880659302
123,14,5,879872540
880,864,3,880167200
897,497,3,879990430
865,676,2,880144153
194,679,2,879523104
406,180,5,879445599
847,404,3,878940732
608,22,4,880405395
882,33,2,879868197
889,24,4,880177266
748,326,3,879454171
781,215,3,879634124
716,225,3,879794482
1,139,3,878543216
479,509,4,879461756
371,31,5,880435576
789,1,3,880332089
321,127,3,879438651
730,327,2,880309964
433,286,5,880585068
125,1204,3,879454419
843,191,3,879446755
880,40,2,880174904
867,98,5,880078937
437,101,3,880143355
469,161,3,879523802
897,477,3,879993315
865,268,4,880142652
843,675,5,879443174
865,91,3,880235059
194,79,3,879521088
527,427,4,879455740
745,125,5,880123069
389,302,5,879915633
653,526,3,880151752
455,147,4,879109764
662,1652,3,880570909
913,481,3,880758579
486,304,3,879874186
128,258,2,879966299
497,450,2,879362202
825,293,3,880931805
626,266,1,878771476
125,205,5,879454345
321,116,3,879439595
902,50,5,879464726
880,367,4,880174730
709,859,3,879848318
379,286,4,880524329
707,294,2,879438988
378,98,5,880045760
910,845,4,880821405
733,117,2,879535779
843,581,3,879443951
880,1053,3,880242660
459,696,4,879563736
870,395,3,879901999
889,187,4,880177857
503,130,5,879438837
804,139,3,879444943
553,497,4,879948460
583,708,5,879384338
908,657,4,879722822
910,237,4,880822060
181,596,4,878962866
503,463,1,880383126
894,1131,4,879897198
894,511,4,879897198
916,81,5,880844527
315,164,4,879821349
109,572,3,880583308
862,203,4,879305312
678,275,2,879544450
815,584,3,878696355
385,1456,4,879447205
605,70,3,879424680
894,257,3,880416315
923,237,4,880387908
765,137,5,880346255
815,174,4,878693424
181,678,2,878961369
227,741,3,879035464
303,375,2,879544276
823,182,4,878438260
882,660,3,879879731
815,181,5,878691844
503,694,5,880383030
527,191,5,879455654
709,228,3,879848397
424,286,4,880858792
417,231,4,879648798
686,173,5,879546847
795,1199,3,880557953
870,494,3,879865875
745,204,3,880123335
907,317,5,880159910
880,722,3,880174904
833,977,2,879818799
927,228,5,879184644
862,484,4,879304571
882,225,5,879862865
878,496,5,880867387
921,932,3,879381128
867,250,4,880078091
768,815,3,880135963
437,71,3,880141402
788,621,3,880871026
853,300,5,879364744
370,137,4,879434707
880,79,4,880167670
627,328,4,879529486
627,358,3,879529556
425,12,5,878737791
825,1163,3,880756076
815,141,4,878694613
907,620,4,880159113
360,223,5,880355803
723,189,3,880498938
889,1070,3,880178367
716,418,4,879796620
87,765,3,879877006
907,274,5,880158986
843,582,2,879445658
795,477,3,880558562
889,755,3,880182017
939,931,2,880262196
895,181,5,879437950
823,90,4,878438552
497,7,3,879310604
880,44,4,880243712
181,1034,1,878962586
684,158,3,878760372
867,117,3,880079117
823,1267,4,878438780
262,609,3,879793736
406,122,3,879540405
788,120,2,880871520
889,223,4,880177906
788,281,4,880871205
394,358,3,880886546
62,455,3,879372696
843,551,3,879443544
303,1,5,879466966
446,245,4,879787226
788,231,3,880871267
608,317,5,880405527
605,238,1,879424783
823,13,5,878438642
916,46,4,880844480
882,243,4,879861325
699,370,3,879148129
624,25,4,879792446
908,133,5,879722603
853,259,3,879365034
894,713,4,880416177
889,89,4,880177941
446,307,3,879786892
629,173,5,880116847
749,414,4,878848189
413,327,3,879968933
357,121,5,878951576
194,204,4,879522324
307,161,3,879205470
754,118,2,879451775
748,495,3,879454687
795,209,5,880587862
894,690,4,879896200
929,31,2,880817708
95,8,5,879198262
870,38,3,879714608
763,462,5,878921529
621,7,4,880738353
608,204,4,880405527
533,226,4,879191621
788,223,4,880868181
862,1117,4,879303668
577,102,4,880475043
666,1071,3,880567771
870,1112,2,879714902
929,517,5,879640329
907,825,3,880159404
378,96,4,880055740
749,1615,4,878847076
244,58,3,880605438
862,117,5,879302844
321,704,3,879440423
804,748,4,879440700
389,1168,3,880088717
562,135,5,879196075
464,299,4,878354791
843,563,2,879443545
719,58,3,879360933
867,289,5,880077950
150,150,3,878746824
923,472,4,880388547
451,335,4,879012721
503,503,3,880472250
862,982,4,879303622
897,172,4,879990466
916,824,3,880843838
82,241,3,878769992
882,235,3,879863560
629,137,5,880117001
711,1170,3,879993842
862,179,5,879304410
533,169,4,879438543
615,427,5,879448475
187,707,5,879465882
283,1009,3,879297867
709,441,4,879848239
624,127,4,879792322
483,283,5,878952582
843,95,2,879446716
907,282,4,880158939
897,951,3,879991186
608,182,4,880403484
825,546,5,880756603
921,282,2,879379714
913,265,4,880757553
930,121,4,879535392
815,172,5,878694613
921,720,4,879381128
158,651,5,880134296
417,203,4,879646915
716,22,5,879795159
437,13,4,880141129
815,665,2,878698525
788,620,3,880871088
316,162,3,880854472
880,222,4,880166990
406,629,3,880131977
733,220,2,879544411
768,471,3,880135875
446,879,3,879786691
621,1093,4,880738568
707,1120,4,880060974
754,328,3,879450984
577,568,3,880475021
788,164,3,880870115
823,1,4,878438206
904,628,3,879735362
804,227,4,879443136
672,109,4,879788774
889,1006,4,880181563
62,466,3,879374785
788,657,4,880868277
803,242,5,880054592
709,192,4,879846705
666,175,4,880567612
788,1518,3,880871394
437,1063,5,880141661
889,696,3,880177407
791,181,5,879448338
177,748,3,880130534
880,140,4,880243001
897,177,5,879990465
870,447,4,879713953
699,1187,4,879148051
781,191,4,879633995
823,111,4,878438206
230,174,5,880484661
889,240,3,880177246
357,1048,2,878951217
748,180,4,879454958
47,303,4,879439112
930,148,1,879534886
894,264,3,879896309
455,568,4,879112298
897,409,4,879993553
894,1315,3,879896985
913,234,4,880825443
416,846,3,878878779
897,603,5,879991666
533,549,4,879439340
425,217,1,878738914
378,183,4,880331829
916,82,4,880845772
881,129,4,879052141
889,952,3,880178411
789,1008,4,880332365
275,473,3,880313679
419,191,4,879435590
889,39,2,880181191
577,1044,4,880475504
799,690,3,879253668
733,1114,3,879535603
788,193,4,880868235
355,1233,4,879486421
907,828,5,880159361
464,257,4,878355088
385,215,2,879442559
897,69,5,879990396
128,633,4,879967729
748,425,4,879454773
72,654,4,880037461
889,212,2,880181225
907,125,4,880159259
627,22,5,879530205
870,1042,2,879902127
562,385,2,879196483
929,419,4,880817844
929,134,4,880817752
316,462,3,880853516
303,293,4,879544515
907,472,5,880159360
889,475,4,880176896
535,427,4,879618246
492,514,3,879969415
653,229,3,880153145
709,747,2,879848925
621,879,4,880227012
632,99,5,879458941
907,301,4,880158537
823,428,5,878438511
295,144,4,879518166
865,845,1,880144123
733,290,4,879535752
321,511,4,879440954
85,281,3,879452971
788,12,5,880868919
823,217,3,878439655
862,1110,5,879305386
374,153,5,880395487
355,689,4,879485423
913,465,2,880826366
897,588,4,879990877
889,1170,2,880182127
303,403,5,879468274
569,257,4,879794302
908,185,4,879722822
95,431,3,879196629
907,86,5,880160162
823,239,4,878438959
560,458,3,879976731
716,479,4,879796010
939,106,3,880262019
804,411,3,879443776
711,959,5,879995322
781,403,4,879634340
615,26,4,879448233
158,978,3,880133937
562,174,5,879196105
641,1194,3,879370299
880,1059,4,880166939
855,531,3,879825614
897,871,3,879993519
804,84,3,879445933
880,12,5,880175622
608,517,4,880403856
819,340,5,879952627
374,79,4,880394997
916,1113,4,880844897
686,192,5,879545340
295,951,5,879517893
880,92,4,880167778
606,281,4,880922148
921,1047,1,879380015
805,269,5,879971251
627,431,4,879531302
709,117,4,879846623
847,948,1,878774764
560,301,3,879975116
921,72,4,879380806
653,802,2,880153040
627,228,4,879531301
627,180,5,879529794
385,55,2,879441728
889,64,5,880178313
438,284,2,879868308
862,105,3,879303346
14,430,5,879119692
894,129,4,880416253
95,234,2,879197886
503,13,3,879438377
843,28,3,879446977
316,716,5,880853881
37,210,4,880915810
130,373,4,878537681
159,130,1,880557322
843,135,5,879449177
555,318,4,879975419
624,928,3,879793511
758,748,1,880672522
923,148,4,880387474
897,455,3,879993772
889,455,4,880177647
916,53,4,880844834
629,416,4,880117813
929,515,5,878402162
716,1020,5,879795314
823,762,4,878439557
447,15,1,878854481
804,206,3,879445440
606,568,4,880923988
749,210,4,878848587
733,534,3,879544377
678,15,3,879544449
464,255,4,878355061
894,326,3,879896168
904,66,4,879735641
889,403,3,880179868
908,181,3,879722754
370,427,5,879435146
860,245,3,880829225
897,222,4,879993042
823,150,4,878438058
765,14,5,880346204
560,928,3,879977062
181,1382,1,878962168
621,1228,3,880740296
843,77,2,879443975
916,506,3,880844728
916,1206,2,880845543
627,7,5,879531158
894,336,3,879982820
62,511,4,879373586
927,380,5,879196283
181,333,3,878961227
374,273,2,880392747
216,416,3,880245165
897,451,4,879991607
797,988,1,879439230
686,197,5,879545814
497,83,2,878759898
930,8,3,879535713
385,954,4,879446235
632,720,3,879459025
87,433,3,879876702
621,95,4,880739654
389,134,5,879991045
385,205,2,879443253
666,118,3,880313903
867,511,5,880078371
711,197,4,879993110
632,227,3,879459025
916,17,4,880845135
763,1065,5,878915559
763,174,4,878919019
374,4,2,880395924
730,7,4,880310352
158,302,4,880132193
880,1423,3,880175577
908,322,2,879722169
894,479,5,879897198
908,69,3,879722513
451,334,3,879012648
44,157,4,878347711
878,531,2,880866564
823,175,4,878438457
804,260,2,879440787
897,484,3,879991341
109,63,3,880582679
230,56,3,880484416
904,778,3,879735678
539,496,3,879787985
479,193,3,879460939
867,216,3,880079043
921,471,2,879379821
889,94,4,880181646
758,890,3,880672552
870,550,3,879714310
262,58,3,879792452
902,134,3,879465523
865,24,4,880143612
653,719,3,880153841
916,655,3,880844350
865,101,1,880235099
882,932,4,879863969
89,301,5,879461219
699,275,3,879148201
666,46,4,880139348
590,546,1,879439538
804,237,4,879443709
788,64,5,880868005
716,497,3,879795949
882,496,5,879866320
921,288,3,879379265
736,293,4,878709365
733,107,4,879536001
406,433,3,880131791
754,117,4,879451626
627,550,1,879531352
897,195,5,879991137
910,293,4,880822060
823,419,4,878438780
606,249,3,880922503
862,141,4,879305237
815,433,3,878695199
422,185,4,879744015
927,15,5,879177509
64,480,3,879365619
889,153,5,880181317
878,8,3,880866288
888,269,5,879364981
763,518,4,878919180
641,338,3,879369958
686,435,5,879545758
109,1245,2,880571872
627,195,4,879531301
389,67,2,880614340
324,285,4,880575412
749,80,1,878850533
635,879,3,878878866
870,219,2,879714351
699,523,2,878883038
378,47,4,880055984
283,100,4,879297160
889,70,3,880180979
781,187,5,879633976
907,740,5,880158960
711,660,5,879994825
929,188,4,880817728
745,510,3,880123720
921,181,5,879379562
894,319,4,879896756
763,39,4,878918360
916,39,4,880845011
535,389,4,879619177
939,258,4,880260692
907,181,4,880158692
878,1065,1,880871600
907,287,4,880158913
151,385,3,879542775
923,456,4,880388562
711,202,4,879993194
64,258,3,879365313
709,53,3,879848272
82,170,4,878769703
804,211,4,879444805
804,768,3,879445493
825,116,3,880755693
921,728,3,879381299
165,156,3,879525894
889,1011,3,880177287
880,22,4,880167695
825,925,4,880756904
889,67,2,880182541
716,203,4,879796311
303,405,4,879483802
904,421,5,879735772
535,100,5,879617531
939,1054,4,880261868
823,125,4,878438585
804,39,2,879447475
880,826,3,880167551
788,7,4,880868559
85,519,4,879829265
406,208,2,880131582
290,181,5,880473696
627,792,4,879530501
916,65,3,880845327
889,497,4,880179893
425,1110,1,878738486
635,15,3,878879346
109,826,3,880572064
533,443,3,879191595
889,127,4,880176845
788,282,4,880869819
916,708,4,880845673
910,117,4,880822012
48,323,3,879434181
606,209,4,880926018
878,50,4,880865562
632,195,5,879459738
295,1297,4,879519529
699,243,2,879147597
385,874,3,879438975
749,685,4,878848137
719,69,5,879360536
897,66,3,879990973
15,121,3,879456168
447,737,4,878855907
902,993,3,879465180
486,301,4,879874113
736,993,4,878709365
562,229,1,879195848
283,211,4,879298271
843,141,4,879447327
629,210,5,880117689
867,50,5,880078027
870,10,4,879376967
417,506,4,879647471
151,686,3,879525035
804,514,4,879443032
394,141,3,880888815
321,173,4,879440636
889,820,2,880182103
562,591,4,879196176
906,696,4,879435758
151,805,4,879542567
823,566,4,878439605
733,740,3,879535886
486,1226,4,879874902
666,147,3,880313661
916,14,5,880843378
916,179,3,880844420
181,713,2,878962774
882,427,5,879877026
789,508,4,880332169
889,194,5,880178248
653,428,1,880151580
889,172,4,880177941
804,23,4,879442557
243,699,4,879988397
894,1226,4,879896920
535,640,3,879618742
686,214,5,879546651
709,172,5,879848397
684,173,3,878761120
847,444,3,878940782
324,763,5,880575589
823,77,4,878438958
913,1,2,880758579
880,90,3,880174858
897,228,4,879991607
577,62,3,880475504
865,919,5,880143713
72,642,4,880037479
699,1093,3,880696051
876,19,5,879428354
244,171,5,880606385
569,298,3,879793784
804,566,4,879444820
788,646,3,880868513
426,663,4,879444604
880,173,3,880174780
451,326,4,879012431
749,1028,4,878849149
608,327,2,880402450
804,510,5,879441346
878,274,3,880869003
847,7,3,878775647
880,810,3,880168411
577,240,3,880470884
799,319,4,879253668
545,266,2,879898447
804,89,4,879441524
527,640,4,879456464
455,435,4,879110544
788,630,2,880869355
749,932,3,878850333
295,511,5,879516961
907,821,5,880160008
627,523,4,879529767
910,282,3,880821319
629,223,5,880117813
18,137,5,880132437
716,723,4,879796072
628,1296,5,880777096
503,58,4,880472565
641,1039,4,879370337
897,200,5,879991434
930,651,3,879535574
385,2,3,879446786
823,401,4,878439365
635,328,3,878878752
923,762,4,880387525
758,301,3,880672427
749,642,2,878848137
417,4,3,879648360
709,808,4,879848645
749,229,3,878849482
730,273,2,880310324
804,755,3,879445305
653,186,5,880151557
882,929,1,879863176
539,319,5,879787770
716,659,4,879794962
707,1163,4,880060724
748,181,4,879454455
394,651,4,880888223
216,546,2,880233197
788,55,4,880868876
577,470,5,880475245
527,187,5,879455999
394,204,5,880888223
307,433,5,879283625
880,195,4,880167670
749,100,3,878849052
361,194,4,879440345
916,474,4,880844175
527,661,5,879456186
326,611,3,879875572
562,194,5,879196075
303,401,3,879543003
552,127,4,879221580
843,270,4,879442947
389,485,5,879991081
686,209,5,879545550
804,423,3,879441371
939,689,5,880260636
699,283,4,879147032
733,124,5,879535213
303,123,4,879468149
370,390,1,879434587
577,410,3,880471170
847,1086,4,878775404
825,257,4,880931887
880,368,1,880175503
711,704,4,879993650
128,416,3,879967367
15,249,1,879455764
338,143,2,879438652
823,193,5,878439113
889,1218,4,880178511
711,995,4,879991134
394,672,3,880888540
897,8,3,879990744
95,215,4,879198109
849,427,4,879695317
788,174,2,880868316
62,134,4,879373768
699,762,3,878882455
338,517,5,879438505
290,234,3,880474451
535,950,3,879618019
181,743,1,878963241
768,744,3,880136272
389,15,2,879916135
406,492,4,879445859
913,310,3,880753802
823,459,4,878438379
641,511,5,879370337
889,729,3,880179785
762,515,5,878719186
913,475,4,880757473
733,126,2,879535938
847,71,4,878940653
749,812,3,878849586
888,792,5,879365054
804,367,3,879445605
878,100,2,880865661
889,202,3,880178773
243,631,4,879988298
843,590,3,879443544
608,195,1,880405527
882,195,5,879867568
880,276,4,880166872
85,428,5,879454235
122,57,2,879270644
666,121,3,880313603
823,64,5,878437753
158,107,3,880132960
916,593,4,880843551
385,1070,5,880870206
187,173,5,879465307
916,831,1,880843864
815,134,4,878694613
870,210,4,879270313
699,930,2,880696344
847,218,3,878940254
89,86,5,879459859
771,189,5,880659815
303,1335,3,879485048
417,185,3,879647708
843,209,3,879446806
889,451,3,880181488
788,187,4,880867933
823,747,4,878438585
750,303,4,879445911
627,735,4,879530600
555,505,4,879975474
22,405,1,878888067
870,792,3,879540005
880,595,1,880243541
923,1028,4,880387624
916,944,2,880845476
908,147,2,879722932
847,104,3,878939266
151,1047,2,879543036
862,480,5,879304761
847,756,1,878776020
916,1268,3,880845451
916,381,3,880845738
862,1199,2,879303729
62,451,3,879375716
719,423,3,879360583
889,879,3,880176596
194,168,5,879521254
711,559,3,879994020
804,134,4,879444890
804,480,5,879442057
730,301,1,880310202
629,69,5,880117485
855,45,3,879825383
389,709,4,879991115
894,937,4,880415903
788,291,4,880870905
624,100,5,879792581
662,10,4,880570142
913,42,3,880824372
267,158,4,878973126
651,285,4,879348966
632,95,5,879456955
685,324,3,879451401
897,926,4,879993674
788,380,3,880869215
716,257,5,879793465
653,213,2,880150190
257,14,5,879029742
486,306,1,879874063
374,1197,4,880393892
385,421,2,879446026
406,216,3,880131741
425,5,1,878738887
847,735,4,878940890
819,321,4,880381928
707,696,4,880061405
748,189,4,879454749
843,204,3,879448073
927,456,2,879182709
361,443,3,879441253
194,265,4,879520991
907,813,5,880158770
910,332,2,880821834
125,663,3,879454956
897,485,3,879991037
227,100,5,879035251
62,172,5,879373794
181,593,1,878962349
804,468,4,879442687
750,328,4,879445808
908,200,2,879722642
815,432,5,878694952
606,156,4,880924789
897,736,3,879991186
745,64,5,880123905
151,611,4,879524514
615,528,4,879448399
847,257,3,878775863
389,946,3,880088363
451,886,4,879012773
709,578,4,879848645
771,216,5,880659894
227,1068,4,879035289
62,739,2,879375454
929,474,4,879640126
486,16,3,879874583
907,118,4,880159360
666,478,4,880139526
527,154,3,879455814
880,123,4,880167247
862,431,5,879305312
666,805,4,880568436
406,23,4,879446529
303,873,3,879466214
577,96,4,880474257
653,429,3,878866679
799,484,3,879254077
653,1267,1,880153253
422,773,3,879744183
709,567,2,879848272
748,650,1,879454573
823,98,5,878437890
897,742,3,879993314
804,234,4,879442862
666,48,4,880139180
666,435,4,880567883
880,471,4,880167114
653,779,1,880153467
627,174,3,879531195
799,173,5,879254077
486,1137,5,879874545
447,257,3,878854520
880,697,2,880242281
374,276,4,880393056
545,177,3,879899299
939,476,5,880261974
503,79,5,879454675
303,1097,3,879466523
825,248,4,880755869
415,204,4,879439865
621,68,4,880739654
897,679,5,879991630
632,845,4,879459677
303,725,1,879544153
921,252,4,879380142
608,111,1,880406507
736,1089,1,878709187
385,656,5,879441425
653,227,3,880151488
865,189,4,880235059
907,497,5,880160204
303,92,4,879467131
889,137,4,880177016
324,340,5,880574827
843,225,2,879449256
641,513,5,879370150
360,879,3,880354094
889,597,3,880182741
486,926,2,879875408
823,135,4,878438379
907,756,4,880159198
65,1041,3,879217942
653,797,2,880153841
867,475,5,880078656
437,26,2,880142399
768,25,4,880136157
749,158,3,878849903
853,678,4,879365170
880,1197,3,880167151
823,474,5,878437890
194,186,5,879521088
624,824,2,879793582
615,180,4,879448475
927,7,3,879177298
889,430,4,880178411
833,5,1,879818535
878,66,3,880869354
249,50,4,879571695
881,476,2,879052198
858,269,4,879458608
552,181,3,879221399
479,222,4,879460028
923,174,5,880388872
771,137,4,880659302
916,28,4,880844861
804,144,4,879444890
54,250,4,880933834
716,842,3,879796846
87,66,5,879876403
72,1148,4,880036911
560,472,2,879976945
897,22,5,879990361
666,507,3,880567771
651,116,2,879348966
882,597,4,879863106
897,82,5,879990361
894,515,4,879896654
503,489,4,880383625
876,187,4,879428354
413,289,4,879969027
303,204,4,879466491
158,385,3,880134445
748,64,4,879454707
923,181,5,880387363
417,411,2,879649001
882,122,2,879863831
733,324,4,879535694
455,124,4,879109594
360,285,5,880354250
497,719,3,879363253
158,208,5,880135093
497,684,3,879310792
853,330,1,879365091
385,176,2,879441386
262,631,4,879793536
716,606,5,879796214
716,474,5,879795122
858,307,3,880933013
632,451,4,879459505
847,476,4,878775961
606,619,4,880922565
867,181,5,880078050
378,44,3,880055037
733,1,2,879535129
449,544,3,879959023
897,132,5,879990531
804,28,4,879445904
262,476,3,879962366
326,227,3,879876941
213,117,4,878870987
83,1041,4,880308909
37,7,4,880915528
733,150,2,879535440
880,327,3,880166475
823,228,3,878438435
624,980,4,879793358
417,993,3,879646800
577,693,1,880475408
413,460,3,879969536
880,1023,2,880175405
880,71,4,880241289
608,218,4,880406862
151,436,3,879524947
788,562,3,880871294
590,1014,3,879439283
902,333,3,879463310
897,161,5,879993309
923,831,4,880388211
847,11,3,878939876
797,127,4,879439297
627,679,3,879531429
361,283,4,879440694
897,199,4,879990465
878,707,2,880866409
678,237,3,879544915
678,742,4,879544783
109,1016,5,880571661
921,15,4,879379621
303,333,4,879466088
748,515,4,879454662
763,47,3,878915692
789,284,3,880332259
889,317,4,880180849
455,620,3,879108829
902,250,4,879465073
847,121,3,878775523
929,23,3,880817681
527,129,2,879455905
882,82,5,879867885
629,357,4,880117062
385,715,3,879446671
303,596,4,879468274
