userid,itemid,raiting,timestamp
506,525,4,874876486
738,1047,3,875351872
5,239,4,875636655
817,24,4,874815947
621,625,4,874965299
119,298,4,874775038
756,181,4,874831383
919,1315,2,875289611
633,328,4,875324298
851,1047,3,874789005
893,471,4,874828897
919,168,1,875373074
851,696,3,874728338
452,514,3,875261350
798,485,5,875639784
506,945,4,874874585
798,756,3,875296109
514,79,4,875462520
291,575,2,875086699
658,195,3,875148059
633,98,4,875324715
919,1137,4,875289170
817,928,3,874815835
756,860,1,874830068
738,429,3,875353813
798,98,1,875639581
291,844,5,874805804
119,473,3,874775647
919,327,4,875288304
693,12,4,875482056
543,466,4,874864094
5,425,2,875637440
145,240,5,875270764
919,1152,4,875288612
712,69,3,874730085
693,234,2,875483330
933,231,1,874939031
933,433,1,874854251
703,181,5,875242762
506,71,5,874873068
35,264,2,875459099
119,475,4,874775580
621,780,4,874962824
621,173,4,874965407
798,705,4,875638447
933,182,4,874854853
798,1411,1,875639656
346,182,5,874948031
756,258,3,874826502
933,399,3,874939157
756,742,3,874830026
693,159,4,875483521
514,419,4,875463468
893,724,3,874830160
712,398,4,874957179
756,121,3,874829152
798,208,3,875639010
941,124,5,875048996
119,7,5,874775185
833,1012,4,875036418
798,707,2,875303559
870,244,3,875051043
514,168,4,875308925
793,591,4,875104752
658,735,3,875148108
870,23,4,875050865
919,7,3,875288848
640,91,4,874777998
92,729,4,875656624
833,33,2,875134264
514,22,4,875463202
756,402,4,874831383
821,274,5,874792778
712,486,4,874730521
621,577,3,874963446
712,88,4,874730155
514,88,4,875463468
919,15,5,875289250
919,475,3,875288898
1,240,3,875071898
640,693,5,874778207
798,380,3,875638680
23,679,3,874788443
919,508,5,875288570
407,153,4,875042569
514,81,4,875463416
833,108,2,875036102
712,367,4,874956841
833,1017,4,875036017
919,289,3,875288164
919,819,3,875288805
287,941,3,875335424
693,977,3,875483597
693,664,2,875482689
833,206,4,875038671
291,717,3,874834388
821,1060,5,874793022
514,185,3,875311225
919,742,4,875289499
919,325,4,875288418
756,245,3,874832096
1,7,4,875071561
919,1086,4,875289322
798,961,1,875303558
279,462,3,875309911
452,607,5,875266680
933,734,2,874938644
118,188,5,875384669
833,195,5,875038529
23,1004,3,874788318
833,642,3,875038626
793,257,4,875103901
490,100,3,875427629
919,318,5,875372903
933,219,1,874854217
658,477,3,875145750
671,50,5,875388719
23,59,4,874785526
712,61,3,874730031
532,105,3,874789704
543,508,4,874861792
612,117,4,875324599
943,685,4,875502042
870,185,4,875050672
893,122,2,874829249
933,214,3,874853666
693,48,5,875482280
919,477,4,875289025
276,540,1,874792519
693,177,3,875484882
933,215,3,874854031
658,273,4,875148262
919,418,4,875373945
593,122,1,875660347
833,654,5,875039558
514,1115,4,875462826
919,5,4,875374088
342,763,3,874984854
893,237,4,874828097
130,300,5,874953239
919,582,5,875373214
276,65,4,874787467
658,467,4,875147448
893,259,3,874827960
833,826,2,875297292
297,124,4,874954353
621,50,5,874965407
21,980,2,874951349
279,95,3,875309950
851,147,4,874728461
543,318,3,874863549
919,1048,3,875289113
633,318,4,875324813
712,71,5,874730261
67,756,3,875379566
919,221,4,875288898
276,55,4,874792366
933,546,2,874939105
407,195,4,875119886
941,117,5,875048886
279,385,4,875309351
756,89,4,874828769
833,209,5,875124604
468,82,5,875292320
265,288,4,875320024
693,56,4,875483268
612,259,3,875324355
893,1218,3,874830338
919,4,1,875374032
798,1164,3,875637744
543,183,4,874864034
756,171,4,874827062
712,168,2,874956357
76,264,3,875027292
346,159,4,874949011
342,152,4,874984341
793,282,4,875104340
756,173,3,874826565
943,471,5,875502042
5,366,3,875637145
712,462,3,874730085
468,963,5,875286036
452,385,4,875560933
621,568,5,874963797
893,410,4,874828649
712,234,2,874729935
633,56,2,875326491
798,588,4,875638447
612,1060,4,875324756
833,616,5,875124024
833,30,4,875225297
597,181,4,875340062
933,550,1,874939185
92,39,3,875656419
543,62,3,875663687
346,196,3,874950692
693,528,1,875484613
712,627,4,874956515
933,110,1,874938664
693,258,4,875481336
919,58,5,875374032
833,452,1,875224178
118,508,4,875385057
276,12,5,874787407
943,595,2,875502597
621,588,3,874965208
693,576,2,875484148
738,231,3,875350995
291,800,2,874834944
276,39,3,874790995
870,988,2,875050439
468,135,5,875287895
712,401,3,874957027
870,697,4,875050603
793,293,4,875104091
506,529,3,874873615
833,240,4,875035624
919,1012,4,875289611
870,641,4,875050524
712,66,5,874729816
693,697,4,875482574
5,455,4,875635174
693,649,2,875483169
817,289,2,874815789
543,463,3,874864034
821,476,4,874792403
943,1011,2,875502560
398,705,5,875658898
833,649,3,875224178
712,1221,4,874956641
693,591,3,875482779
919,1109,3,875373824
671,181,5,875388719
933,934,1,874938412
919,326,3,875288304
468,584,4,875288771
119,458,5,874774575
712,94,4,874957005
506,836,4,874875062
640,55,5,874777765
933,52,3,874854161
833,68,4,875224515
543,212,4,875659175
919,471,3,875289638
833,96,5,875132134
860,286,4,874967063
265,284,4,875320689
291,64,5,874867994
919,741,3,875288805
276,179,5,874791102
221,246,5,875244457
798,377,3,875639061
506,710,5,874874151
291,1489,2,875086766
268,61,4,875309282
738,260,2,875348571
919,144,4,875373889
933,179,5,874854135
712,230,3,874730467
893,1215,3,874829287
276,407,2,874792310
297,248,3,874954814
943,181,4,875409978
833,56,4,875122716
287,222,5,875334224
712,38,4,874730553
337,25,3,875184963
943,412,2,875501856
738,408,5,875349584
119,124,4,874781994
297,181,4,875410178
92,118,2,875640512
658,471,4,875145879
738,200,3,875350086
119,64,4,874781460
342,149,5,874984788
291,195,4,874835165
268,475,4,875306644
798,781,2,875639061
693,97,5,875482604
407,491,4,875550328
514,12,5,875318263
342,88,1,875320644
870,195,4,875050602
933,451,1,874938507
35,266,3,875458941
817,327,4,874815593
693,521,5,875482092
833,249,1,875133458
919,193,2,875373471
21,619,2,874951416
821,161,4,874793898
346,88,4,874949380
833,1118,3,875133924
23,154,3,874785552
703,322,3,875242336
268,176,5,875309998
452,179,5,875265368
919,246,3,875288523
712,1503,4,874730235
597,151,4,875342314
919,717,3,875288805
693,191,2,875482136
287,64,5,875336775
712,417,4,874729750
342,1012,4,874984639
933,209,2,874854678
703,123,4,875242787
893,411,3,874829056
738,659,4,875350804
821,56,5,874793847
833,177,5,875123299
291,223,5,874867912
514,24,3,875463164
712,588,4,874956515
291,27,3,874835024
943,127,5,875501774
291,785,4,875086308
933,80,2,874938689
793,129,4,875104067
703,300,4,875242077
188,455,4,875075432
691,500,3,875543068
92,707,4,875653162
941,181,5,875048887
597,688,4,875339132
268,210,3,875310571
933,475,2,874853605
893,172,5,874829883
407,184,4,875044473
5,367,3,875636281
833,443,3,875124348
297,144,3,875238778
893,144,4,874830101
756,230,3,874829010
506,79,5,874874054
893,246,3,874829968
543,660,3,875659098
833,262,2,875035534
221,12,5,875245283
92,685,3,875640708
756,235,3,874827755
933,583,3,874854217
130,123,4,875216112
793,508,4,875104620
145,628,2,875270932
119,449,5,874782190
514,89,4,875318331
145,742,4,875270616
941,993,4,875048996
919,285,5,875288748
276,428,4,874791870
756,197,2,874829446
693,742,3,875483407
452,504,2,875273544
297,357,4,875238922
1,165,5,874965518
833,381,4,875134016
933,196,4,874854932
738,2,3,875351530
640,391,3,874778756
933,72,3,874938538
933,1246,1,874938728
23,89,5,874785582
693,192,2,875482477
297,196,4,875239267
821,560,3,874793773
919,687,1,875288362
279,971,4,875314231
712,1037,4,874956981
941,258,4,875048495
933,173,3,874855020
933,318,4,874853605
119,31,5,874781779
506,496,5,874873615
779,328,4,875501334
597,477,5,875339970
919,217,4,875373669
221,847,4,875244051
287,246,4,875333964
712,365,3,874730234
833,69,2,875039326
297,485,3,875240267
621,692,4,874962614
798,946,2,875639889
712,495,4,874730520
691,604,5,875543025
24,655,5,875323915
693,449,2,875483407
276,554,2,874795823
422,237,4,875130230
119,827,3,874775815
452,625,3,875562159
691,318,5,875543281
756,79,4,874829990
798,220,3,875295810
756,147,4,874828826
422,333,4,875655986
640,214,5,874778274
597,1016,4,875342355
291,760,2,874834037
941,7,4,875048952
693,506,2,875484932
693,471,3,875482653
691,185,5,875543281
693,195,4,875483847
452,50,5,875264825
738,227,4,875353533
933,453,1,874938833
919,878,2,875288443
118,317,5,875384885
691,672,1,875543153
693,520,2,875485037
793,823,3,875104648
693,99,3,875484763
821,705,5,874793649
145,98,5,875271896
297,147,3,874955183
870,646,4,875050524
919,919,2,875288805
30,164,4,875060217
594,19,3,874781004
297,367,2,875239018
5,434,5,875637033
346,472,4,874950937
514,710,5,875318331
506,607,4,874874851
593,405,3,875659943
172,428,4,875537964
712,724,3,874957268
893,412,3,874829249
279,946,3,875313032
798,28,4,875638354
23,423,3,874786488
594,245,3,874780909
919,112,3,875289417
712,716,5,874730370
933,651,3,874854081
933,746,4,874854762
821,117,3,874792442
693,582,2,875482477
640,169,5,874777890
468,1070,5,875301653
693,187,3,875482336
919,458,2,875289212
506,218,3,874873615
506,604,4,874873528
532,1228,3,874789704
23,116,5,874784466
633,147,4,875325740
919,244,2,875289025
893,240,4,874828864
738,189,4,875351404
5,181,5,875635757
5,412,3,875635416
833,118,2,875038483
452,661,4,875261747
793,248,4,875103875
276,567,3,874792794
452,102,2,875560150
833,428,2,875134110
798,275,4,875295842
919,976,2,875289453
933,132,3,874853605
397,243,1,875063613
279,180,2,875308670
738,179,3,875353869
712,432,4,874730056
506,2,4,874874850
738,173,5,875350012
259,1074,3,874725264
919,100,5,875288522
738,732,3,875350316
640,42,5,874778345
798,14,2,875295930
798,602,3,875639260
593,204,4,875660886
759,756,4,875227922
943,405,4,875502042
703,1,4,875242851
817,597,2,874816007
933,405,3,874939157
833,923,5,875039153
738,222,4,875350913
933,385,3,874939207
919,756,3,875289170
756,183,4,874831383
279,431,4,875310303
279,461,3,875306820
712,395,4,874957005
452,15,4,875275763
712,423,3,874729960
506,31,4,874873247
346,96,5,874948252
113,299,5,875076986
833,67,3,875134891
756,1074,4,874831383
933,21,1,874854383
92,708,4,875654432
21,990,2,874951039
693,161,3,875484089
297,946,2,875239092
738,235,2,875350764
693,507,4,875484837
919,564,2,875373770
1,124,5,875071484
468,89,4,875291722
919,1278,4,875289761
756,91,3,874830954
933,4,3,874854383
738,228,5,875350316
506,657,5,874873745
342,249,3,874984661
407,134,5,875042569
543,1073,3,874863269
543,23,4,874864183
1,95,4,875072303
291,50,5,874805860
188,356,4,875074200
597,289,5,875338983
597,294,4,875339083
798,451,2,875638547
658,475,4,875145667
712,172,5,874729901
738,47,3,875353569
779,258,5,875501254
738,568,3,875350485
265,815,3,875320424
543,357,4,874863803
712,794,4,874957243
919,676,4,875289061
712,67,3,874957086
933,241,2,874855069
130,96,5,875216786
893,849,3,874830372
342,89,3,875319090
640,540,3,874778479
798,143,5,875639061
738,168,3,875353869
943,124,3,875501995
756,1060,4,874831383
756,591,4,874829924
833,656,4,875123536
851,748,3,874788804
712,50,4,874729750
291,97,4,875087264
798,996,3,875638717
268,127,4,875309945
833,122,2,875135058
594,221,4,874781207
490,1383,1,875428417
279,1070,3,875309760
342,114,5,875318962
145,1033,1,875270903
145,226,1,875272196
506,174,5,874873157
821,121,3,874792752
621,783,3,874963273
291,747,4,875087290
346,515,5,874948890
276,109,4,874786686
452,275,4,875264491
919,1277,4,875289887
593,977,3,875660215
712,376,3,874956903
279,449,3,875312378
612,147,4,875324975
821,28,5,874793469
279,2,4,875313311
543,197,4,874866116
407,154,5,875116964
532,1199,3,874789155
291,125,4,874834019
693,130,1,875483144
291,151,5,874833668
833,218,4,875124495
756,159,4,874829924
943,281,4,875502299
756,289,4,874828027
833,445,4,875123299
738,636,3,875350944
276,425,4,874791101
738,147,3,875350764
703,276,3,875242964
933,508,3,874853927
793,1365,2,875104718
919,85,2,875372947
337,227,5,875185319
738,254,2,875349111
817,7,4,874815885
342,150,3,874984531
297,527,5,875239018
833,475,3,875035718
833,431,2,875223813
703,288,4,875242076
798,951,3,875639767
276,728,2,874792277
833,671,5,875039204
821,1197,5,874792889
506,132,4,874873615
342,488,5,875319536
130,389,3,875216786
468,508,4,875280539
506,523,5,874873112
291,71,4,875086887
833,522,2,875039039
893,1245,2,874828812
291,939,4,874834768
279,56,4,875306515
221,56,5,875245592
712,195,3,874730085
276,215,4,874791145
506,194,5,874873247
759,220,5,875227904
833,684,3,875123195
919,748,1,875288253
933,73,4,874854629
207,385,3,875509346
279,759,4,875313616
798,161,3,875639235
919,240,3,875289611
490,118,2,875428703
833,152,2,875134063
693,939,4,875483381
833,589,5,875038807
712,944,4,874956981
342,1094,3,874984873
943,117,4,875501937
407,176,4,875046427
893,77,4,874829706
30,403,2,875061066
279,379,3,875314386
693,176,2,875483268
188,11,5,875071520
833,515,3,875035660
833,667,1,875224381
933,1,3,874854294
870,813,4,875051101
276,96,5,874792435
291,404,4,875086958
919,11,4,875373582
543,60,5,874864346
712,63,4,874956903
919,328,2,875288304
506,580,3,874875062
919,1284,3,875289566
506,191,4,874873615
291,402,4,874871498
919,709,3,875374088
793,928,3,875104864
870,873,2,875050370
712,996,4,874956903
833,100,4,875036169
398,100,3,875652816
919,218,4,875374032
276,975,3,874836629
833,188,4,875124495
756,118,2,874828967
297,294,3,874953948
640,182,5,874777925
919,628,3,875288898
297,148,3,875239619
870,327,4,875050410
933,403,3,874939105
693,685,4,875483947
703,748,3,875242281
279,566,4,875313387
276,919,4,874786467
933,471,3,874854611
793,148,4,875104498
870,328,3,875050410
276,150,4,874786924
833,168,5,875038775
833,289,1,875035487
793,151,5,875104142
833,238,2,875124225
919,794,4,875373521
798,258,4,875286981
342,486,5,874984207
506,516,4,874874525
279,321,5,875249102
346,175,4,874947644
640,62,3,874778612
933,1070,2,874854031
422,717,3,875130173
76,203,4,875027507
407,659,5,875550174
514,157,4,875309350
691,178,5,875543281
798,121,5,875295930
833,202,4,875133924
268,172,5,875310031
756,96,4,874828640
506,48,2,874873158
756,755,3,874830598
738,118,3,875351438
276,95,5,874792839
833,1029,1,875134940
933,765,1,874938644
833,233,2,875223756
621,233,3,874964375
933,161,2,874939105
712,843,3,874957140
919,140,5,875373471
756,195,3,874828967
712,191,3,874730396
870,56,5,875050826
870,174,5,875050698
738,128,4,875351873
833,235,4,875036418
738,141,3,875352771
833,324,3,875035487
817,258,3,874815541
712,415,4,874957161
756,50,4,874828592
532,1407,2,874794386
943,174,4,875410099
398,482,5,875657802
919,1134,2,875289356
612,864,4,875324756
693,218,4,875483473
130,330,4,874953424
919,531,3,875373669
506,137,2,874872872
21,873,2,874950932
833,293,4,875035885
346,1011,1,874947609
468,117,2,875280499
919,1,4,875289321
113,300,3,875075887
821,845,5,874792591
933,1028,2,874938620
941,475,4,875049038
621,55,5,874963594
933,559,2,874938808
621,40,3,874963273
893,820,3,874829161
919,21,2,875289356
793,235,3,875104068
5,383,3,875636588
452,474,3,875263067
633,50,4,875326664
779,235,4,875502286
506,443,4,874874760
821,237,5,874792491
633,237,4,875324891
933,218,3,874854678
621,721,4,874963126
833,89,5,875124495
422,295,3,875130063
468,531,4,875295368
276,97,3,874787549
943,928,5,875502074
817,329,4,874815649
145,77,3,875272348
297,208,4,875049192
398,427,4,875657734
833,508,5,875035953
703,323,2,875242281
24,223,5,875322727
712,238,3,874730206
712,418,3,874730553
833,175,4,875124535
593,121,4,875660036
851,473,4,874728396
893,815,3,874830372
346,720,2,875265528
452,153,4,875276361
793,118,2,875104119
113,742,3,875076827
506,712,3,874873893
756,739,4,874829743
506,739,4,874874525
506,204,5,874874055
21,15,4,874951188
833,521,4,875124495
793,100,4,875104031
738,550,3,875351603
833,234,3,875122884
793,240,4,875104565
543,200,4,874864870
759,748,4,875227708
833,194,3,875133840
798,472,3,875638178
933,367,4,874854190
779,121,3,875503280
798,577,2,875639441
933,168,3,874853869
276,187,5,874791102
130,88,2,875217265
870,514,5,875050637
756,141,3,874831227
893,118,4,874828864
738,252,4,875349045
468,65,3,875294549
933,151,4,874853977
188,635,2,875074667
279,547,1,875295812
1,126,2,875071713
712,762,4,874956244
833,79,3,875039254
833,460,2,875036827
793,273,3,875103942
452,196,4,875275763
1,83,3,875072370
543,469,4,875663056
276,172,5,874792435
893,151,4,874829427
640,33,3,874778696
833,1386,4,875035660
893,258,3,874827508
597,275,4,875339876
506,63,4,874873944
833,55,3,875038807
703,15,5,875242814
188,50,4,875072741
621,1036,1,874963446
712,1055,4,874730155
756,323,3,874832096
833,135,4,875123677
833,745,4,875134063
943,121,3,875502096
279,1481,4,875313925
833,436,2,875224252
933,211,4,874854251
452,520,3,875261100
833,24,4,875036213
756,22,3,874828592
798,498,3,875639581
265,975,4,875320601
23,181,4,874784337
756,1149,5,874827023
337,67,4,875236631
640,2,4,874778568
933,467,3,874854479
279,833,4,875297410
276,685,4,874786784
919,558,5,875372988
221,399,3,875246459
833,506,2,875132079
593,111,5,875659576
640,580,5,874778096
593,762,4,875659849
291,95,4,875086921
346,660,2,874948979
468,647,5,875293386
21,127,5,874951188
933,176,3,874854315
870,288,4,875050370
268,185,3,875309801
833,861,3,875224309
514,134,3,875463665
798,415,3,875639260
756,8,4,874827755
92,69,5,875653198
870,479,5,875050801
712,393,3,874730320
833,172,2,875224482
67,273,4,875379288
833,430,4,875133840
833,182,5,875039254
276,89,5,874792366
919,432,4,875373824
712,1036,5,874956981
297,34,3,875410124
259,173,4,874724843
919,323,4,875288362
468,248,4,875280352
640,96,5,874778240
268,435,4,875309859
297,479,5,875240015
756,143,5,874831383
92,926,3,875640542
933,135,4,874854444
23,603,4,874785448
779,1,4,875501555
1,204,5,875072688
640,81,5,874777735
597,742,4,875341603
92,147,2,875640542
621,418,3,874965298
933,710,2,874938309
21,264,3,874950972
468,286,4,875279126
943,1028,2,875502096
452,515,4,875261747
279,388,3,875659844
92,631,4,875658112
593,283,4,875659665
919,237,4,875288805
342,182,5,875319173
821,111,4,874793049
738,258,4,875348442
833,1428,3,875123494
933,157,4,874854932
593,685,3,875660081
851,984,3,874809850
276,200,5,874792663
342,137,2,874984455
342,246,4,874984480
798,254,5,875637836
543,153,3,874863035
798,1032,3,875639212
833,134,5,875038987
919,25,4,875289113
658,24,3,875145493
943,122,1,875502576
833,192,5,875038529
919,832,3,875289726
919,222,3,875288983
943,756,2,875502146
693,186,2,875484882
693,632,5,875482626
92,212,4,875656086
870,95,4,875050559
941,257,4,875048952
919,98,5,875373470
738,951,2,875351906
779,304,3,875501254
919,245,2,875288253
933,1228,1,874939247
21,330,4,874951040
919,284,3,875289280
633,871,3,875326698
291,943,4,874834735
593,1014,1,875659755
346,566,5,874950766
514,474,5,875462689
21,321,3,874950972
712,51,3,874957293
798,878,4,875295521
543,195,4,874863155
893,759,3,874830137
870,178,4,875050559
870,474,4,875050559
870,50,3,875050865
398,79,4,875660535
919,740,3,875289113
817,455,3,874815947
92,1194,4,875654432
870,273,3,875051100
612,7,3,875324876
259,286,4,874724727
933,789,4,874853957
756,95,3,874829258
691,650,5,875543281
276,237,5,874786756
833,1019,5,875039039
703,591,4,875243049
342,428,5,875320334
933,239,3,874938412
145,235,4,875270507
933,202,2,874854745
870,489,4,875050827
593,974,2,875660347
833,455,3,875297104
756,251,4,875129238
919,276,5,875288612
821,284,3,874792521
756,419,3,874830513
933,238,2,874853819
756,30,4,874827283
76,919,3,875027945
756,501,3,874829296
543,462,4,874864182
933,87,4,874854723
793,1014,3,875103810
798,736,5,875639010
279,87,1,875306613
468,955,4,875288504
870,188,5,875050672
468,432,5,875287826
833,806,4,875122675
893,161,5,874830122
943,64,5,875409939
833,742,3,875036468
793,628,3,875103942
532,761,4,874787387
297,100,5,874954183
407,234,3,875042268
933,233,2,874939008
943,284,2,875502192
933,195,4,874854589
265,294,4,875320052
798,482,3,875638884
130,144,5,875216717
506,1020,4,874873067
514,118,2,875463416
933,265,4,874854697
640,373,3,874778756
712,941,5,874730491
933,357,4,874853635
817,876,4,874815542
506,447,4,874873847
640,92,4,874778515
5,380,3,875637191
468,218,4,875294971
941,15,4,875049144
21,877,2,874950972
798,418,4,875639212
756,919,5,874831383
5,105,3,875635443
1,207,5,875073067
712,40,5,874956956
919,283,4,875288748
933,160,3,874853755
640,226,5,874778569
691,748,4,875542868
342,476,4,875318488
933,1110,3,874938728
407,175,4,875042865
21,991,2,874951039
691,304,3,875542868
594,292,3,874780864
821,125,4,874792860
933,230,3,874854338
798,112,3,875296234
514,188,5,875463028
593,478,5,875660788
640,209,5,874778154
633,82,4,875325273
893,928,3,874829129
490,952,2,875427532
506,231,3,874873847
24,7,4,875323676
221,550,4,875246183
798,568,4,875656111
279,854,1,875306613
870,58,5,875050723
919,31,3,875373416
21,408,5,874951188
506,521,5,874873529
893,976,1,874828981
833,840,2,875297195
398,111,3,875652318
821,484,5,874793898
259,928,4,874724937
933,388,1,874938620
893,1012,3,874828163
798,125,3,875296178
833,433,3,875124181
279,1034,4,875297381
279,428,1,875307379
279,429,4,875306910
130,17,5,875217096
821,471,4,874792752
833,150,3,875036213
833,217,2,875224252
933,181,2,874854100
221,737,4,875393346
943,508,5,875501795
188,259,3,875071443
833,181,2,875036321
658,69,4,875147995
30,780,4,875060217
1,19,5,875071515
514,137,3,875318114
712,178,2,874956357
597,990,2,875339041
407,737,4,875117053
621,184,3,874964267
833,163,3,875122814
398,655,4,875658967
919,238,3,875372988
933,654,4,874854338
35,321,3,875458970
119,172,4,874782191
919,126,4,875289170
279,27,5,875313015
119,287,4,874775465
506,641,5,874873158
933,392,3,874854652
756,225,1,874830864
833,526,4,875224515
919,989,2,875288418
919,116,3,875288749
342,9,5,874984233
712,510,2,874729749
514,100,4,875318163
712,42,1,874729935
145,234,5,875271948
276,373,2,874977513
870,286,4,875050332
833,200,4,875131847
919,129,5,875289025
779,879,3,875501300
919,20,1,875289499
276,696,2,874786632
756,228,3,874828640
691,182,5,875543228
933,105,2,874938475
279,630,4,875313351
798,671,2,875639115
833,591,2,875036139
833,1335,2,875038433
621,790,4,874963081
337,151,5,875185627
833,429,3,875123506
870,497,4,875050559
941,455,4,875049038
612,477,2,875324876
933,95,3,874853666
691,64,5,875543191
543,69,4,874863436
145,9,2,875270394
468,204,5,875287826
346,658,3,874949011
738,28,4,875350913
275,174,4,875155257
543,218,3,874864034
452,1204,4,875560150
92,40,3,875656164
933,575,1,874938620
933,474,5,874853734
798,1435,2,875639836
92,155,2,875654888
543,59,4,875659256
933,153,3,874853779
21,672,3,874951727
621,142,3,874965299
342,12,5,874984315
893,771,3,874830424
21,9,5,874951188
130,819,3,874953825
943,475,5,875501889
92,217,3,875657595
5,210,3,875636099
893,11,4,874829753
92,25,3,875640072
593,144,4,875660569
738,121,4,875353780
933,940,1,874938664
398,478,5,875657857
276,143,5,874792870
833,64,3,875039204
933,216,3,874938239
870,177,4,875050827
793,406,2,875104221
756,432,4,874829258
342,716,2,875320014
919,16,4,875289533
21,987,3,874951616
130,258,4,874953526
291,928,2,874834389
712,1220,5,874729996
833,679,3,875224482
933,384,1,874938475
452,290,2,875562903
933,228,4,874854217
870,127,5,875050602
621,91,3,874965299
933,476,2,874854953
793,7,3,875104031
933,569,1,874938850
821,473,3,874792813
798,1063,3,875303502
933,866,2,874938620
633,71,3,875325804
893,298,4,874827623
941,222,2,875049038
919,988,3,875288362
919,412,2,875289061
833,655,2,875131810
712,78,4,874957207
798,785,3,875639553
712,228,3,874730261
933,25,2,874854589
342,475,5,874984233
919,99,4,875373945
506,205,5,874874760
738,4,4,875351486
833,860,2,875124604
793,181,4,875103810
612,202,2,875325221
759,127,2,875227798
798,72,3,875638883
793,50,5,875103942
346,58,3,875122112
798,1003,3,875639478
833,223,4,875038888
279,482,4,875306613
833,401,2,875135113
933,1188,1,874938474
276,23,5,874787467
279,47,4,875296375
933,652,3,874854424
798,1035,4,875638717
346,395,1,875264785
798,476,2,875637822
919,260,4,875288362
870,317,4,875050723
