userid,itemid,raiting,timestamp
660,134,4,891199153
932,105,2,891252338
835,1673,3,891034023
393,785,3,889729749
932,1204,5,891249821
64,79,4,889737943
445,433,2,890987617
864,794,3,888889268
445,1047,1,891200656
863,349,1,889289457
772,310,4,889028363
752,345,1,891207898
623,186,3,891034814
663,748,2,889492019
780,79,4,891363860
766,396,2,891310934
903,254,2,891032101
444,306,5,890246907
466,17,5,890284766
932,504,4,891250236
864,476,2,888892917
616,289,4,891224840
828,895,2,891035437
915,310,3,891029965
491,127,3,891185129
864,140,3,888892016
834,150,5,890862564
119,299,4,890626446
505,313,5,889332743
667,86,5,891034894
934,50,5,891189363
934,423,3,891191660
863,332,4,889288943
228,286,5,889387172
565,971,5,891037862
61,751,3,891206274
828,270,5,891034148
864,216,4,888886882
825,413,3,889020940
653,168,3,890181186
903,181,4,891031309
663,192,4,889493628
7,586,3,891354639
7,96,5,891351383
105,343,2,889214524
747,392,3,888734178
585,919,2,891283681
478,12,5,889388862
842,886,4,891218459
932,1065,5,891251538
663,89,4,889493818
938,864,4,891356827
659,431,4,891385627
903,276,5,891380461
420,173,3,891356864
339,343,3,891031800
650,393,3,891386778
660,227,2,891201172
747,290,3,888733144
79,222,4,891271957
339,200,5,891033118
234,989,2,891033966
445,289,1,891199510
775,329,3,891033071
107,325,3,891264659
747,1225,3,888733314
484,2,4,891195391
863,898,1,889288973
634,272,5,889464384
285,270,4,890595456
655,1633,3,889331315
864,382,3,888887437
616,343,4,891224864
932,176,5,891250449
393,449,2,889731088
313,15,2,891016962
831,31,4,891354612
863,1022,2,889289569
488,136,4,891294158
934,573,2,891197530
313,141,4,891030189
942,117,4,891282816
863,873,2,889289491
466,895,3,890283056
548,181,4,891043008
444,328,5,890247082
766,393,3,891310372
864,1228,3,888892375
835,313,5,891032224
825,117,5,889021393
828,509,2,891036630
942,200,4,891282840
840,197,5,891204509
831,316,3,891354338
722,476,4,891281635
766,386,3,891310620
831,7,5,891354947
835,527,4,891033048
932,55,3,891249994
864,99,3,888890730
938,122,1,891357190
903,288,4,891031105
650,419,4,891370971
161,929,1,891172377
235,429,4,889655662
747,111,4,888733480
766,89,4,891309090
559,520,5,891033911
903,191,5,891032872
747,133,5,888732695
864,87,5,888887403
659,568,4,891384850
942,604,4,891283139
801,288,5,890332820
828,1056,1,891036630
588,1219,2,890028385
401,286,2,891031464
864,234,4,888887658
942,423,5,891283095
41,96,4,890687019
863,1679,3,889289491
915,300,3,891031477
339,1258,3,891034717
95,398,1,888956804
184,313,4,889906905
734,193,4,891025340
620,313,5,889986477
616,288,4,891224676
673,327,4,888787396
354,221,4,891216788
934,1425,1,891197851
932,1266,4,891248937
778,568,3,890726190
366,773,3,888858078
747,40,2,888733480
794,269,5,891034213
478,11,4,889395638
285,64,3,890595777
932,679,2,891251538
924,273,3,889286721
864,161,4,888891288
751,710,3,889298051
480,443,4,891208746
591,306,5,891030956
835,499,5,891033675
368,5,3,889783454
751,197,3,889296961
903,23,5,891033541
840,144,3,891209104
354,222,3,891216854
650,622,3,891387468
864,969,4,888887172
940,873,3,889480440
613,272,5,891227111
383,660,4,891192748
903,187,5,891033754
618,52,3,891307224
840,515,5,891203280
445,300,1,890987410
864,2,4,888889657
932,1305,2,891252260
840,257,3,891204056
401,428,4,891033092
751,704,2,889133429
778,367,5,890802895
393,1076,3,889731109
548,56,5,891044356
618,218,3,891308115
864,747,3,888890380
239,531,5,889178762
650,478,4,891371186
866,242,3,891221165
577,313,4,890089462
161,70,3,891171064
313,1470,1,891017319
734,191,4,891025523
667,98,4,891035104
741,204,4,891018266
841,307,5,889067152
784,313,5,891386988
938,313,5,891349471
339,396,4,891036316
932,614,4,891280138
171,270,4,891034835
564,1025,2,888718443
491,513,5,891189306
445,257,2,891199945
505,132,5,889333598
650,218,3,891370065
851,301,3,890343401
834,255,3,890862940
368,559,3,889783562
864,780,2,888892968
13,903,3,890704759
588,206,4,890025023
339,218,3,891034810
313,237,2,891016757
835,543,5,891033232
488,191,3,891293974
660,183,2,891199499
720,286,5,891262635
663,1017,2,889492679
120,127,4,889489772
932,497,5,891249933
934,177,3,891192623
639,213,5,891239528
90,511,5,891384476
751,302,4,888870893
408,327,5,889679982
932,1184,3,891250169
260,334,5,890618729
894,355,3,889469028
931,237,3,891036552
655,980,2,888984354
90,275,5,891383626
942,261,4,891282673
618,183,4,891307494
835,735,5,891033349
903,1008,3,891031505
618,159,3,891309670
667,238,3,891035140
938,240,2,891356847
377,689,3,891297256
511,300,4,890004658
932,967,4,891251331
319,358,3,889816233
915,1038,2,891030070
840,272,4,891202756
653,307,4,889151627
864,1217,3,888889327
505,123,3,889333894
339,639,4,891034115
713,344,5,888882276
801,300,5,890332748
655,1186,3,888984538
863,682,3,889289491
293,173,5,888905550
863,872,2,889289240
722,471,4,891281020
834,288,5,890860566
787,1434,1,888979657
942,427,5,891283017
102,947,3,888801360
479,480,5,889125737
392,589,4,891038946
618,420,3,891309163
741,427,5,891018221
485,301,2,891041551
425,190,3,890347085
663,151,3,889492841
932,229,4,891251063
766,367,2,891309878
931,678,3,891036247
620,174,5,889988121
618,1039,4,891309887
623,286,2,891032107
942,487,4,891282985
840,143,4,891209490
625,484,4,891262783
368,7,4,889783365
863,1237,4,889289618
822,272,3,891033683
840,632,3,891204296
26,271,3,891348070
863,690,4,889289067
26,291,3,891379753
852,405,3,891037262
236,28,4,890116539
864,184,4,888890775
822,410,1,891039486
650,152,3,891382138
639,174,4,891240160
79,515,5,891271792
932,709,4,891251395
660,474,2,891200037
618,770,2,891309756
102,447,4,888803002
669,329,1,891182771
574,346,4,891278962
752,316,3,891208329
588,1061,5,890024876
840,611,4,891204509
488,478,3,891294530
766,183,4,891309484
787,898,3,888979182
780,497,2,891364059
354,724,2,891307114
751,578,4,889298174
938,125,3,891356742
14,195,5,890881336
751,87,5,889297927
644,330,4,889076173
726,249,1,889832422
90,156,4,891384147
931,476,3,891036974
642,628,3,891317897
903,845,1,891031450
942,323,3,891282644
794,248,4,891036463
840,566,5,891209285
393,96,4,889555434
766,602,4,891310038
751,79,4,889132776
190,100,4,891033653
934,25,4,891195233
418,300,3,891282656
864,238,5,888890432
828,1672,2,891037722
903,91,5,891033005
432,15,4,889416456
239,483,5,889179253
938,988,3,891356282
713,327,2,888882085
903,521,5,891033781
695,682,1,888805952
235,524,5,889655204
667,79,3,891034930
713,286,3,888881939
932,525,5,891250418
644,298,4,889077513
752,904,4,891207845
934,197,5,891192041
942,615,3,891283017
932,1397,4,891250793
677,1049,3,889399139
931,1152,4,891037177
828,382,3,891037639
863,313,5,889288910
851,352,1,890343544
822,432,3,891037394
639,451,4,891239529
650,550,3,891381661
695,895,1,888805864
478,202,4,889396256
831,270,4,891354000
864,44,4,888890144
932,179,5,891249239
623,525,4,891034294
444,286,2,890246847
90,268,4,891382392
835,23,4,891035310
285,319,3,890595523
639,311,3,891238599
7,365,4,891353744
392,510,4,891038979
660,318,3,891199133
766,72,2,891310704
778,451,1,891234405
828,198,4,891036492
766,182,4,891309053
505,69,3,889333974
491,116,5,891185209
644,457,4,889076502
488,418,3,891294530
574,100,5,891279712
639,655,3,891239406
588,8,5,890023557
7,179,5,891352303
934,297,5,891189969
864,1047,3,888888680
831,117,3,891354970
734,213,5,891022684
102,11,3,888801232
393,141,2,889729537
942,584,4,891283239
841,300,4,889066780
841,358,1,889067348
932,570,4,891251178
734,275,4,891023019
722,508,4,891281020
79,276,3,891271957
228,812,5,889388547
942,347,5,891282396
835,357,5,891033232
787,1024,2,888979606
835,612,4,891033927
588,561,3,890027780
585,170,5,891282573
653,1016,3,890181186
864,250,3,891044057
505,98,4,889333792
588,385,3,890023557
841,271,4,889067216
102,234,3,888802940
752,539,4,891208357
828,1622,1,891038060
903,317,4,891033808
834,127,5,890862412
625,216,4,891262899
794,150,4,891034956
734,742,4,891025958
488,15,4,891294568
488,197,2,891294473
751,1140,2,889299503
133,306,4,890588612
505,227,2,889334334
293,11,3,888905898
339,506,4,891033766
660,568,3,891199182
934,151,3,891189401
669,355,2,891182792
934,202,5,891193132
184,1121,4,889910545
85,270,3,890255063
639,519,4,891239380
932,379,2,891251798
64,655,4,889739243
840,606,4,891205004
660,328,3,891197585
564,245,4,888718546
293,513,5,888905990
894,1313,3,889229605
365,237,3,891304278
478,68,1,889396582
64,28,4,889737851
864,218,4,888890316
864,47,5,888887502
644,117,4,889077418
766,705,4,891309668
831,315,3,891353915
711,301,4,889910848
64,718,4,889739243
747,530,5,888734041
639,48,4,891239295
934,195,4,891191600
863,879,2,889289123
489,269,3,891362740
864,182,3,888886913
7,629,3,891352526
934,411,3,891190377
650,118,4,891381546
801,333,5,890332885
864,588,3,888887289
90,481,5,891384516
659,693,4,891331417
471,420,1,889828027
780,660,3,891363969
870,649,4,889717102
293,1228,1,888908041
650,482,3,891385775
840,443,5,891209490
931,303,4,891035917
834,50,5,890862362
559,174,4,891035111
366,288,4,888857598
903,977,1,891031810
720,313,3,891262608
864,210,4,888887469
184,29,3,889910326
828,955,3,891379818
831,288,1,891354043
766,604,4,891309329
787,904,3,888979182
932,177,4,891250609
842,344,1,891217835
864,710,2,888888115
932,617,4,891251588
778,42,5,890670510
864,31,4,888888202
263,135,5,891299877
618,64,4,891306990
864,496,5,888887944
354,896,4,891180527
864,144,5,888887830
751,239,4,889134237
548,17,3,891044596
840,88,4,891209241
752,259,5,891208451
787,326,4,888979547
726,248,2,889832422
669,96,2,891260392
565,707,5,891037453
190,7,4,891033653
903,223,5,891033354
864,94,4,888891423
184,504,4,889908630
585,86,5,891284016
588,842,3,890015542
667,23,3,891035084
618,432,5,891308979
90,220,4,891385165
484,88,4,891195179
932,652,3,891248893
485,286,2,891040897
720,898,4,891262812
932,566,4,891251463
511,260,4,890004916
484,231,2,891195476
934,183,2,891190903
618,1225,2,891309382
934,269,2,891188367
831,687,2,891354424
354,655,3,891217575
505,419,3,889333560
655,1014,3,890103072
548,55,5,891044482
864,91,5,888887172
489,245,3,891366838
420,1347,3,891356927
942,539,3,891282673
663,693,4,889493732
766,8,5,891309329
667,269,5,891034444
903,467,3,891033606
931,245,4,891037024
787,302,3,888979123
667,962,2,891035164
894,691,3,889468982
294,840,3,889242516
663,124,3,889492390
659,494,4,891383965
784,272,4,891387077
787,1433,3,888979181
840,631,4,891205004
425,898,3,890346705
480,50,4,891207951
392,513,5,891039049
766,22,3,891309261
675,463,5,889489003
942,313,3,891282396
588,1411,1,890032421
293,143,4,888906428
870,218,4,889717102
2,289,3,888979353
533,1048,3,889450842
650,121,3,891369836
663,187,5,889493869
655,18,3,888984478
620,28,4,889988121
480,527,4,891208327
942,269,2,891282396
780,183,2,891363860
831,317,4,891354798
840,582,5,891204265
236,135,2,890116033
313,651,3,891014552
418,1313,2,891282813
618,193,4,891308432
940,355,1,889480552
864,12,5,888886984
726,535,3,889832806
863,288,4,889288911
864,102,4,888890997
294,986,3,889242810
293,168,4,888905716
659,197,5,891385080
841,344,3,889066880
650,239,3,891385876
564,117,4,888730974
863,749,2,889289419
618,288,3,891307343
273,313,3,891292873
588,98,1,890015324
620,834,2,889987073
934,461,4,891191660
102,550,2,888801812
559,660,1,891034250
932,671,3,891250915
934,228,4,891193778
639,162,3,891239380
547,319,4,891282926
840,489,3,891204385
559,87,4,891034003
313,742,3,891016932
660,1050,4,891200678
835,180,5,891033675
488,294,4,891293606
260,270,5,890618728
639,786,3,891241022
864,419,4,888887984
932,483,5,891249962
932,157,4,891250667
713,302,4,888882040
663,108,2,889492796
625,678,3,891262561
102,449,4,888802176
942,511,4,891282931
659,319,3,891331322
488,742,4,891295023
831,12,5,891354687
934,315,4,891188403
863,691,3,889289067
840,367,4,891205287
663,323,2,889492230
778,186,4,890802724
747,463,3,888732695
663,307,4,889491690
384,879,4,891273874
938,1033,2,891357137
639,647,3,891239217
354,13,3,891216825
751,588,5,889133291
659,443,5,891385136
659,642,2,891386492
650,38,3,891381784
752,358,4,891208452
650,21,2,891387767
863,900,3,889289067
369,335,2,889428072
751,142,4,889299175
942,304,5,891282457
766,485,3,891309913
863,1234,3,889289619
766,196,3,891309703
864,501,3,888891836
574,896,2,891279013
932,209,5,891250258
40,1038,1,889041741
591,45,5,891031257
903,118,4,891031794
660,294,3,891197701
747,21,2,888733111
766,613,3,891310009
488,754,4,891293606
934,239,4,891194802
588,366,5,890027430
480,197,3,891208215
778,150,3,890802549
780,485,4,891363826
828,702,2,891037466
663,150,5,889492435
235,1105,2,889654460
784,310,4,891387155
751,98,5,889134186
650,561,3,891370113
463,271,1,889943811
366,675,4,888857866
673,292,4,888787376
931,362,3,891035970
466,899,5,890284231
164,329,4,889401410
588,815,4,890024829
863,751,4,889289122
484,183,4,891195323
840,64,4,891204664
840,750,4,891202784
480,1121,4,891208689
663,815,4,889492759
713,311,3,888882040
938,477,1,891356702
505,501,2,889334373
488,144,3,891293974
840,707,5,891204114
669,647,5,891260596
864,178,4,888887248
639,196,3,891239456
766,633,4,891309947
660,485,3,891200491
903,1073,3,891032842
480,79,4,891208718
511,887,5,890004747
620,924,3,889987164
263,484,4,891298107
766,62,3,891310475
485,269,4,891040493
668,355,2,890349190
368,573,3,889783617
784,751,4,891387316
851,353,3,890862878
747,14,3,888734152
720,268,4,891262669
659,252,4,891045227
585,1155,5,891285820
488,678,2,891293400
835,633,5,891033889
931,121,2,891036604
864,63,3,888893088
660,95,2,891200491
934,223,5,891191659
766,173,4,891309261
401,278,4,891032412
938,763,4,891356656
650,168,4,891381546
618,660,3,891309040
775,302,3,891032742
625,22,3,891262899
293,1,2,888904861
489,346,5,891362904
864,229,4,888891836
840,168,5,891204868
751,91,4,889134705
463,1,1,890453075
341,335,4,890757782
866,305,2,891221006
276,1036,2,889174870
184,262,5,889906946
751,28,5,889133064
840,1018,3,891211664
655,340,3,888984325
41,152,4,890687326
831,64,5,891354534
488,873,3,891293152
932,1512,5,891249038
766,965,3,891310540
938,333,4,891356146
934,100,4,891189511
655,869,2,889282952
618,731,2,891309514
401,751,1,891031532
663,1119,3,889493437
588,222,3,890015722
794,420,4,891035662
119,1265,3,891287060
618,458,3,891309579
564,118,4,888730699
618,62,2,891309697
934,405,5,891189819
752,882,4,891207846
766,216,3,891310038
828,14,4,891035819
841,873,4,889067121
618,403,4,891309608
591,866,3,891039658
663,15,4,889493069
90,316,5,891382658
667,69,3,891035104
828,381,3,891036568
420,190,5,891356864
616,339,3,891224718
864,628,4,888890639
618,275,3,891307577
825,130,2,889021235
903,1101,4,891033828
834,475,5,890862311
677,289,1,889399113
548,286,1,891042194
915,270,3,891030070
190,258,3,891033183
667,210,3,891035051
852,260,3,891036414
618,25,2,891308260
7,592,5,891353652
734,97,4,891022993
485,346,4,891040967
751,83,5,889134705
64,174,5,889737478
766,435,3,891309053
588,553,4,890025864
26,284,3,891371505
840,430,5,891204418
354,710,4,891217340
642,993,4,891317955
505,724,4,889333861
864,466,4,888887794
164,9,4,889402050
841,678,4,889067313
934,617,4,891191778
931,310,3,891035876
840,429,3,891204827
618,181,5,891307263
650,432,4,891386830
650,160,3,891383572
480,185,2,891208718
942,193,5,891283043
840,300,3,891204056
938,476,4,891357137
41,180,5,890687019
934,229,4,891194539
663,237,4,889492473
660,809,2,891201565
938,9,3,891356413
161,197,3,891171734
368,53,2,889783562
488,239,4,891294976
7,39,5,891353614
625,423,4,891263760
92,246,4,890251289
659,1168,4,891386641
639,739,3,891240868
650,732,3,891371061
663,827,2,889492796
758,344,3,888715390
787,305,3,888979721
120,744,4,889490522
484,211,4,891195036
863,346,5,889288911
934,554,4,891194462
533,748,3,890659295
40,343,1,889041790
393,1531,4,889731794
7,125,4,891353192
618,7,4,891309887
677,508,5,889399171
841,333,4,889066780
61,310,4,891206194
932,1573,4,891249239
831,323,2,891354275
809,307,5,891036809
864,770,3,888891322
835,185,4,891033957
864,541,2,888892667
663,1011,3,889493027
466,226,4,890285034
273,304,3,891292935
650,109,3,891386167
339,293,5,891033282
677,300,5,889398960
516,214,3,891290649
7,663,5,891352220
713,269,4,888882040
484,153,5,891194716
663,313,5,889491617
863,268,5,889289240
863,748,3,889289456
639,483,5,891240520
831,307,2,891354064
809,313,4,891036743
903,177,4,891033541
810,902,5,890083210
618,8,3,891307862
931,744,4,891036463
931,275,5,891037521
548,305,1,891042624
393,1270,3,889731673
480,654,4,891208718
863,1434,2,889289618
625,174,4,891263589
932,54,4,891251038
747,393,2,888733111
100,892,2,891375484
13,691,4,889316404
659,474,2,891384739
358,114,5,891270652
840,512,5,891205371
834,25,3,890862468
585,1475,3,891283681
752,1127,3,891208170
121,736,5,891387992
532,234,5,889235367
667,28,5,891034913
787,877,2,888980193
480,249,1,891207975
432,288,5,889416456
488,215,5,891294742
466,173,3,890285762
236,510,3,890118543
932,589,5,891250609
809,302,5,891036743
934,388,3,891197678
660,1135,2,891201675
279,450,4,889326161
660,403,3,891357371
932,647,5,891250987
660,470,2,891199883
840,664,3,891204474
616,349,4,891224748
778,157,3,891233153
766,672,3,891310824
64,234,4,889737800
7,132,5,891351287
293,185,5,888905840
393,398,4,889731753
618,99,3,891308019
931,116,4,891036734
655,566,3,888893279
623,202,1,891034620
766,402,3,891310565
870,192,5,889717102
411,8,3,891035761
751,179,4,889298074
932,238,3,891250609
184,238,4,889909069
751,215,4,889133334
751,117,4,889132269
863,339,3,889289353
640,184,5,889235992
828,60,4,891380167
787,352,2,888979657
659,241,3,891387121
263,323,1,891297485
620,1066,5,889988069
778,200,5,890726264
313,511,4,891013742
663,276,3,889492435
863,877,1,889289277
931,515,5,891036506
507,252,5,889966054
747,85,3,888733144
864,93,3,888889948
299,785,2,889502865
775,690,3,891033022
851,264,2,890343477
942,31,5,891283517
695,268,5,888805864
660,231,2,891357371
934,1037,1,891197344
864,471,5,888888862
548,233,5,891044596
588,755,3,890025797
368,448,3,889783365
618,470,3,891308615
766,234,4,891309558
667,357,5,891034767
659,234,4,891384798
751,144,4,889133219
766,747,5,891310210
924,277,3,889286765
663,318,4,889493576
620,323,5,889986580
673,345,4,888787396
794,127,5,891035117
903,281,4,891031677
7,427,5,891352220
831,748,2,891354297
559,70,3,891035917
934,629,4,891191334
354,185,3,891218068
79,10,5,891271901
903,649,4,891033628
903,412,2,891032077
588,1091,4,890027865
864,658,2,888890690
263,196,4,891298164
660,657,2,891199579
934,88,4,891194866
677,151,4,889399431
588,239,5,890025704
286,455,1,889652378
863,306,5,889289570
751,399,3,889298912
64,463,4,889739212
938,595,2,891357042
663,696,3,889492877
650,493,4,891369554
695,903,4,888806082
934,208,5,891191258
866,302,2,891220955
863,1243,4,889289277
663,173,3,889493818
842,754,1,891218251
835,272,4,891035309
588,107,5,890030781
591,1041,2,891031644
726,117,1,890080144
445,274,2,891200164
934,709,3,891196314
90,192,4,891384959
822,1110,4,891036395
938,105,1,891357137
931,1022,1,891036003
809,258,3,891036903
235,66,2,889655266
639,661,4,891239155
559,661,3,891034040
366,637,5,888858078
639,382,2,891239913
591,216,4,891031426
842,751,4,891218192
932,234,3,891250060
663,56,5,889493502
660,266,2,891197639
2,304,4,888979197
655,1107,4,888813272
505,584,4,889334067
26,293,3,891371369
915,328,2,891031450
835,97,5,891033501
722,100,4,891280894
184,1101,4,889909515
864,38,3,888891628
840,132,4,891204356
618,568,4,891309409
942,969,4,891282817
932,380,4,891250498
751,367,4,889133950
675,286,4,889488431
660,174,4,891199293
831,83,4,891354848
828,510,3,891037231
747,663,5,888733111
741,692,1,891019587
801,354,4,890332645
655,874,4,888984255
942,131,5,891283094
834,294,3,890860159
239,12,5,889178729
401,678,3,891031936
934,121,3,891189819
934,771,3,891196950
620,1503,4,889988196
663,9,2,889492435
478,946,2,889396917
401,490,3,891033250
934,210,4,891191206
564,298,3,888730534
655,1084,3,888813272
578,298,4,888957584
193,182,4,890860290
932,498,5,891250363
932,515,4,891249373
478,283,4,889388137
669,323,1,891182792
90,209,5,891383173
934,675,4,891192285
677,243,3,889399113
784,333,4,891387501
938,1012,5,891356500
864,181,5,888887984
654,269,4,889451420
942,500,5,891282816
650,620,2,891383977
932,1451,5,891249675
932,161,3,891251507
942,479,4,891283118
650,1215,3,891381850
659,70,4,891383412
713,882,3,888881988
659,315,3,891044991
650,391,2,891382877
659,708,3,891386641
934,179,2,891191600
613,435,5,891227299
734,487,4,891025498
660,742,2,891198312
751,382,3,889298463
932,489,4,891249710
313,232,3,891014957
942,172,5,891282963
938,300,3,891350008
747,1134,5,888732609
660,238,3,891200340
932,1050,4,891251015
650,133,4,891381546
713,750,3,888881939
588,380,3,890028987
931,312,4,891036105
408,272,4,889679683
26,751,4,891347477
14,654,4,890881294
659,479,5,891383412
835,294,3,891032356
932,428,4,891251105
90,1192,5,891384673
479,137,4,889125448
341,299,5,890757745
726,323,3,889828641
432,827,3,889416570
285,183,4,890595859
751,558,3,889298216
650,506,3,891385508
828,275,3,891035614
822,25,3,891039543
41,194,3,890687242
660,746,4,891199478
866,887,3,891221165
263,434,4,891299514
720,262,4,891262608
751,111,3,889132657
722,628,4,891280894
864,191,4,888887869
484,22,5,891194841
810,269,5,891293811
720,310,4,891262762
210,302,5,890059415
938,873,3,891356085
491,23,2,891189306
620,243,3,889986676
90,656,5,891385132
655,742,3,888813272
932,175,4,891250449
239,633,5,889180040
169,199,4,891359353
831,1012,4,891354970
828,271,2,891035438
276,902,4,890979199
677,742,4,889399139
835,423,4,891033857
659,159,4,891386540
533,936,4,889450822
711,354,3,889910865
675,1628,5,889489837
734,603,4,891022958
644,250,4,889077463
825,406,2,889021208
479,357,4,889125798
478,195,4,889396509
778,281,2,890803859
639,526,4,891239177
354,747,2,891307069
669,132,4,891260519
931,269,3,891035876
663,235,2,889492917
620,138,5,889988312
864,231,3,888891288
618,121,4,891308913
184,160,3,889911459
934,1449,5,891191976
741,699,4,891018400
235,170,4,889656113
780,164,4,891363996
778,54,2,890803859
741,174,5,891018303
559,205,5,891033805
613,576,3,891227204
639,604,4,891240520
840,7,4,891203408
864,67,4,888891190
677,109,1,889399327
942,878,4,891282702
565,190,5,891037563
934,436,3,891196610
660,456,1,891198996
840,121,2,891204056
616,879,4,891224864
766,133,3,891309844
828,1466,4,891380166
650,301,2,891385035
835,196,5,891033173
751,11,1,889133177
620,237,4,889987123
365,1011,3,891304152
934,393,2,891193013
507,288,5,889964020
625,1016,2,891273699
644,871,4,889077513
860,316,3,889627165
794,275,4,891034792
932,172,5,891250472
505,144,3,889333861
591,709,4,891031426
741,173,2,891018366
903,333,4,891032653
932,154,5,891249994
864,789,4,888886946
217,17,3,889069903
263,23,3,891298654
659,603,5,891331825
445,96,4,890987655
294,881,3,889241707
835,484,4,891034219
915,313,4,891029965
934,174,5,891191511
934,514,5,891191546
393,395,3,889731753
903,1070,4,891033335
840,96,2,891204592
193,826,2,889126146
618,651,5,891307263
863,340,3,889288911
193,1407,3,889126146
488,486,4,891295023
931,258,3,891036003
822,111,4,891039414
639,286,4,891238618
489,322,5,891366571
263,31,4,891299387
184,371,5,889909840
564,272,3,888718415
894,904,4,890409804
663,763,5,889492614
591,64,5,891031203
942,216,4,891282963
313,427,5,891014029
393,1225,3,889731820
491,654,5,891189306
752,325,2,891208126
618,895,3,891309929
313,89,5,891014373
840,492,5,891204215
484,951,1,891195886
734,173,3,891025247
741,274,4,891019587
932,226,3,891251292
778,28,4,890726618
480,152,4,891208390
677,7,4,889399171
751,1,3,889132162
591,956,4,891031286
751,216,4,889133602
239,505,5,889180169
618,154,3,891308615
471,82,5,889827822
894,909,3,889469007
778,132,2,891232769
393,627,4,889729296
938,281,2,891356594
787,300,4,888979657
92,322,3,890251700
766,414,4,891310150
505,183,3,889333392
102,435,3,888801315
392,517,5,891038466
79,311,4,891271278
659,660,3,891384798
822,358,3,891037112
313,127,5,891013620
794,181,4,891035957
938,181,5,891356390
863,1678,1,889289570
663,475,4,889492435
722,322,3,891280402
616,326,3,891224590
751,402,3,889298216
734,478,4,891022849
931,250,2,891036673
663,100,4,889492503
903,931,2,891032038
852,840,3,891036866
932,183,4,891249877
585,20,4,891285658
834,246,4,890863023
810,300,5,890083187
574,288,4,891279174
863,752,4,889289277
591,168,3,891031724
613,478,5,891227262
133,539,1,890588720
239,304,1,889181248
752,621,1,891208491
639,511,4,891239240
810,286,4,891293811
747,88,2,888733218
588,762,4,890026705
659,135,3,891383412
932,144,3,891249710
639,173,1,891239492
445,1129,4,891199994
840,303,5,891202889
864,48,5,888886945
695,354,4,888806056
766,205,5,891309975
333,483,4,891045496
864,562,4,888891794
184,792,4,889909840
659,212,4,891387227
780,603,2,891364059
864,43,3,888891524
864,523,4,888888202
864,432,2,888887502
751,372,3,889297990
478,153,3,889396212
780,286,4,891362937
828,283,3,891035864
938,840,2,891357190
775,344,5,891032777
655,292,2,889293132
766,185,4,891310038
623,15,4,891032375
741,7,3,891040277
903,105,3,891031794
766,187,4,891309053
932,194,5,891250472
934,488,5,891192197
934,648,3,891190695
840,83,5,891204215
864,209,3,888887172
932,114,5,891249903
588,468,3,890015835
780,339,4,891363073
548,50,5,891044304
840,505,5,891204714
650,136,4,891372203
747,215,5,888732899
938,1014,4,891356632
751,96,4,889133154
766,577,3,891310934
565,509,4,891037692
695,323,2,888806292
932,611,5,891250418
659,423,4,891384414
938,370,5,891357137
864,1303,2,888890997
650,633,4,891371091
659,178,5,891332261
547,302,5,891282575
588,202,1,890015500
942,607,5,891282931
722,333,5,891279945
488,178,4,891294158
507,1237,5,889964311
235,463,4,889656008
934,664,4,891193331
775,900,3,891032956
64,591,4,889740394
393,483,4,889554540
383,316,5,891192472
734,313,4,891022311
822,235,3,891039543
852,50,5,891036414
2,272,5,888979061
