userid,itemid,raiting,timestamp
85,1018,4,882995668
117,184,3,881012601
429,843,1,882387114
347,210,4,881653973
450,336,3,882370464
806,122,3,882385694
710,333,3,882063367
571,45,4,883354940
854,922,5,882813143
399,545,2,882345164
525,100,4,881086108
758,98,5,881976289
758,346,2,883099368
28,5,3,881961600
178,161,5,882827645
579,7,3,880952006
805,28,3,881698243
758,171,5,881976262
84,282,4,883450434
795,705,4,883250829
45,742,4,881013176
806,588,4,882388795
705,193,3,883518903
429,196,4,882385012
589,333,5,883352402
149,340,4,883512775
854,225,1,882813364
850,82,5,883194950
292,181,4,881104068
786,127,4,882841692
42,595,1,881106582
476,94,2,883364780
710,418,3,882063685
429,786,2,882386966
599,476,4,880953441
755,887,3,882569845
28,96,5,881957250
476,245,4,883365784
887,183,1,881379449
536,487,4,882359813
84,79,4,883453520
887,8,4,881380025
622,202,4,882670252
690,722,3,881177937
894,877,3,882403414
592,895,3,882607528
501,122,4,883348236
758,8,5,881975577
890,204,4,882403085
806,50,5,882385200
758,212,4,881976919
887,934,4,881379188
805,1091,2,881695591
622,207,5,882592278
399,890,2,882340517
758,200,5,881977229
758,1039,5,881975787
460,1137,3,882912235
550,181,5,883425283
718,751,5,883449953
457,485,4,882396832
758,25,4,881977669
592,340,5,882607476
429,530,4,882384986
710,95,3,882064434
498,531,3,881957195
465,357,4,883531325
710,1019,4,882064555
854,919,4,882812406
255,743,1,883217030
409,1159,2,881109019
786,121,2,882842416
637,125,3,882903582
854,288,5,882814571
399,658,3,882350198
705,655,3,883518852
42,1048,1,881106220
806,17,4,882389506
556,209,5,882136162
456,98,3,881372779
429,587,3,882386895
913,185,4,881367173
450,190,4,882373385
890,193,4,882402826
29,180,4,882821989
301,282,4,882074561
917,1014,2,882911246
429,234,4,882386566
742,1,4,881335281
705,227,4,883428178
705,843,2,883427796
429,510,4,882387773
887,416,2,881380539
29,306,4,882820730
556,988,1,882135994
592,343,3,882607476
13,497,5,882140166
732,245,4,882590200
706,325,1,880996945
854,846,3,882813453
786,9,5,882841955
487,841,2,883445168
29,657,4,882821942
399,552,1,882350733
887,87,5,881380335
571,114,4,883355063
755,288,1,882569771
890,134,5,882403122
487,53,2,883447118
622,99,4,882592383
622,159,3,882670309
13,145,2,882397011
854,815,2,882812981
795,655,3,881530154
540,181,4,882157060
652,984,2,882567180
913,655,4,881725846
890,142,3,882916650
450,102,4,882468047
115,79,4,881171273
399,24,4,882341239
529,332,4,882535049
347,95,4,881654410
301,866,4,882075171
487,966,5,883530562
690,655,4,881177272
487,64,5,883445859
854,664,4,882814091
913,588,3,881449256
178,215,5,882826807
596,295,4,883539402
456,485,4,881373574
185,50,4,883525998
795,96,2,881530415
592,431,2,882956510
66,282,3,883601266
566,173,3,881649945
894,170,4,882404329
705,699,5,883427640
566,156,4,881649428
399,78,3,882348948
256,96,5,882164444
894,310,3,882403366
536,304,3,882317183
216,27,3,881428365
567,492,4,882425966
457,388,2,882551343
476,319,1,883365561
854,170,4,882813537
13,853,1,882397010
566,879,2,881649273
887,38,5,881381503
450,221,4,882395052
910,252,2,881421035
894,381,3,882404430
178,410,4,882824467
42,826,3,881106419
592,514,5,882955543
622,135,4,882592346
913,175,5,881366473
890,655,3,882915818
592,357,4,882956102
887,418,4,881380025
637,931,1,882905388
854,463,3,882814395
13,566,5,882397502
178,12,5,882826162
805,47,5,881698778
749,1088,2,881602596
637,740,2,882903914
536,148,4,882318820
894,898,4,883518875
498,135,5,881956576
890,215,4,882916356
6,468,3,883602174
28,448,4,881961600
95,250,4,882803989
854,24,4,882812352
13,262,4,881514876
13,393,3,882141617
13,127,5,881515411
406,602,3,882480865
732,875,1,882590201
637,676,3,882903767
854,840,2,882813364
825,385,5,881101641
498,517,4,881957353
690,1273,3,881180382
850,294,5,883194367
706,148,4,880997464
887,365,5,881381610
443,333,5,883504654
743,308,2,881277314
13,474,4,881515112
806,179,5,882387870
450,734,2,882471737
887,1079,1,881378773
690,402,3,881180497
706,682,2,880996945
149,303,4,883512752
690,763,4,881177553
697,122,4,882622248
857,547,3,883432633
256,222,4,882150313
46,332,4,883611482
806,56,5,882387999
697,1012,1,882622824
854,238,5,882813648
450,671,3,882371416
758,540,3,882054637
890,1039,4,882403122
399,794,3,882349274
545,232,3,883115515
592,189,5,882955583
697,7,5,882622798
279,152,5,882146492
592,268,5,882607286
13,322,3,882140792
256,265,4,882164479
887,24,5,881378219
622,183,4,882669826
567,387,4,882426899
454,530,2,881960174
854,294,2,882811742
52,333,4,882922038
579,382,3,880952237
890,524,4,882403379
567,1012,3,882427273
887,187,4,881381610
887,697,1,881380623
913,174,5,881367620
487,746,4,883529540
476,47,3,883364392
795,135,3,881530126
758,1001,5,882055227
786,28,5,882843646
567,631,3,882426869
259,293,4,883371861
887,718,1,881377812
877,226,3,882678547
907,281,5,881030348
149,345,4,883512623
690,9,3,881178232
13,78,1,882399218
805,469,4,881698243
829,170,4,881698933
622,781,3,882671595
457,284,3,882394010
442,227,3,883390574
697,328,5,882621486
758,331,4,882322862
533,1174,3,882821669
498,673,3,881958343
890,423,5,882402905
429,39,3,882386378
877,55,4,882678512
409,180,5,881107155
795,432,3,881258945
890,637,3,882404610
671,1109,2,883546677
476,90,3,883364433
690,70,2,881179584
857,116,5,883432663
795,120,3,883255416
706,273,3,880997142
256,1471,3,882164999
450,172,4,882372103
857,988,2,883432423
28,31,4,881956082
890,489,4,882402826
877,702,4,882677386
743,269,4,881277267
854,69,4,882814395
622,174,4,882592559
786,237,5,882842195
857,283,5,883432633
540,280,3,882157797
442,268,4,883388092
786,696,3,882842149
758,364,4,882055394
498,9,2,881954931
592,1258,1,882608960
690,73,2,881177271
437,121,3,881001766
890,737,3,882917152
487,431,3,883529593
805,772,3,881698881
887,760,5,881378669
409,475,4,881107750
827,301,4,882201885
671,17,4,883546889
347,123,3,881654301
887,252,4,881378972
129,990,2,883245452
443,175,2,883505396
887,926,5,881378537
256,245,4,882150152
592,1016,4,882608145
454,252,2,881959336
622,1407,1,882672922
913,530,2,881367312
571,484,4,883354992
536,378,5,882360405
429,25,4,882385985
178,283,5,882823784
806,1016,1,882386110
854,8,5,882814571
429,1076,2,882387350
758,118,2,881978326
378,292,3,882136243
894,753,5,882404278
347,180,5,881654101
571,191,4,883354761
550,313,5,883425610
519,1238,5,883248595
456,580,4,881374767
429,469,4,882386751
894,107,3,880993709
850,71,5,883195118
456,747,4,881374331
6,464,2,883601365
705,625,5,883427691
854,744,2,882812787
710,185,4,882064321
690,1118,1,881177459
599,1278,5,880952185
805,209,4,881684202
690,240,1,881179469
622,721,4,882670610
259,294,3,881641699
13,424,1,882397068
429,506,4,882386711
891,717,4,883489728
637,685,3,882904829
429,111,2,882386532
429,167,3,882386629
443,748,4,883505171
13,184,1,882397011
487,385,4,883530454
887,1033,4,881379295
732,322,3,882590201
84,70,5,883452906
758,479,5,881975539
795,768,3,883252985
913,656,3,881726004
894,45,4,882404250
394,940,3,881059103
697,127,5,882622481
450,741,3,882376282
622,248,4,882590420
255,840,1,883216958
668,367,5,881605587
454,471,3,881960445
887,699,1,881379566
592,410,5,882608402
13,174,4,882139829
697,1089,3,882621958
887,1051,4,881378773
652,286,3,882567012
637,1028,3,882905182
697,284,5,882622581
758,968,5,881976746
690,294,3,881177237
557,875,4,881179291
622,8,4,882592421
671,176,2,883546120
374,443,5,880937735
622,665,2,882671769
114,153,3,881309622
501,979,3,883348308
450,118,3,882395166
437,94,4,881001436
887,763,5,881378087
759,222,5,881476922
450,386,4,882397049
910,289,3,881420491
281,323,3,881200789
854,597,2,882813143
805,1054,3,881705637
185,703,4,883524172
894,327,4,881625708
710,419,4,882063766
637,13,1,882904458
409,289,1,881105077
498,134,3,881956498
417,49,3,880951737
76,182,4,882606392
805,288,1,881695244
718,831,3,883349663
222,734,2,881060735
805,94,1,881705412
690,238,5,881177302
460,321,3,882910510
498,234,4,881957625
36,261,5,882157581
292,282,4,881104661
786,71,5,882843786
60,654,4,883326399
854,511,4,882814298
347,249,5,881652683
592,15,5,882608457
743,276,5,881277855
457,956,4,882548214
825,245,5,882109193
501,100,4,883347799
743,302,5,881277267
877,176,5,882678484
648,7,3,882211109
913,273,3,881037670
13,774,1,882396913
460,137,5,882912418
592,58,5,882956388
66,535,4,883602044
648,1033,2,882212288
409,705,2,881109175
887,318,5,881379649
877,70,5,882677012
153,568,4,881371140
417,743,2,880953053
910,414,4,881421332
690,208,5,881177302
457,676,3,882395400
697,975,1,882622044
13,49,4,882399419
894,311,4,880993317
744,9,3,881170416
860,311,4,882120528
877,582,2,882677280
805,806,4,881698175
795,257,3,881252002
758,91,4,881977375
806,521,3,882387595
567,657,5,882425762
622,1060,3,882671160
718,685,4,883349301
805,195,3,881694693
42,111,1,881105931
894,275,4,882404137
805,568,3,881694854
379,94,5,883156810
877,203,4,882678427
567,527,3,882426673
301,69,5,882076682
409,538,3,881104756
690,202,2,881177349
429,596,3,882385808
637,246,2,882903447
178,993,5,882824592
668,50,5,881605642
697,815,3,882622430
567,178,4,882425820
854,49,4,882814665
891,1028,3,883489521
710,135,5,882064041
718,750,3,883449953
805,719,4,881705389
870,949,3,881001249
758,488,3,881976262
301,117,5,882074584
806,168,4,882387595
54,823,2,880938088
894,1381,3,880993766
705,62,5,883428178
648,121,5,882211654
890,230,3,882404947
622,98,5,882669449
519,879,5,883248595
806,181,2,882384988
806,210,5,882387520
805,1,4,881695527
429,147,2,882385859
854,274,3,882812906
592,196,5,882955978
501,294,3,883346694
758,430,5,881975503
697,1047,3,882622228
690,56,4,881177349
301,658,3,882076463
409,923,5,881107410
13,235,2,882141841
758,887,5,882322840
476,401,3,883364812
592,117,5,882608234
540,333,4,882156617
894,923,5,882404278
129,300,3,883243934
795,395,2,883255008
894,1010,4,880993662
566,86,4,881649622
592,285,5,882607910
913,432,3,881366721
450,776,4,882468402
758,38,3,881980408
501,1014,4,883348543
690,167,2,881177662
350,187,5,882347782
454,285,2,881959917
744,302,5,881171820
622,586,3,882671916
622,404,3,882670562
550,596,2,883426119
13,826,5,882398385
697,257,5,882621913
192,255,2,881367505
117,931,3,881010728
442,218,3,883390048
429,227,2,882385934
877,258,4,882676234
758,898,3,883287566
718,15,5,883348962
457,147,5,882395400
705,183,2,883427988
758,154,5,881975267
222,446,3,881060824
652,96,4,882567356
429,155,2,882387633
732,289,3,882590201
579,202,5,880952270
567,127,5,882426246
456,547,3,881371660
536,427,5,882359455
374,779,3,880939186
429,204,4,882387757
45,284,4,881014130
42,1050,3,881107538
690,197,4,881180427
429,381,3,882385882
825,289,1,882109193
758,338,4,881295151
913,269,5,881725938
894,86,4,882404306
877,197,4,882677827
795,167,3,883254348
137,96,5,881433654
749,1023,3,881073104
758,514,5,881974823
351,895,3,883356591
758,628,4,881977714
850,97,5,883195168
743,326,3,881277656
732,937,4,882589967
894,59,5,882404397
442,89,4,883390416
379,435,5,882563752
429,100,5,882385807
567,608,4,882426021
28,219,5,881961728
622,532,3,882591091
743,744,5,881277892
256,11,5,882164406
758,654,4,881975061
13,175,4,882139717
744,156,4,881170452
536,588,3,882359726
805,122,5,881705350
238,257,4,883576261
570,286,4,881262625
379,524,4,880961742
443,269,3,883504564
705,69,3,883518834
549,1,5,881672182
498,317,3,881957625
13,165,3,881515295
890,527,4,882405473
279,1001,4,882160106
409,657,3,881108126
589,688,4,883352707
509,892,1,883591489
877,111,3,882677967
894,13,4,882404137
755,300,4,882569574
456,550,2,881375381
450,866,4,882396565
460,124,4,882912150
857,275,5,883432663
550,222,4,883425979
498,179,4,881961133
399,540,2,882348722
589,339,5,883352494
705,546,3,883427377
887,1116,5,881381610
913,222,3,881037459
827,689,3,882201884
887,472,4,881378402
13,749,3,881515521
429,582,3,882384950
786,866,3,882842173
758,687,3,881295189
850,168,5,883195456
887,69,4,881380025
805,418,2,881695527
806,240,2,882385455
460,312,4,882910837
890,654,5,882404851
457,831,2,882396001
705,1035,4,883427737
755,937,4,882569604
429,789,4,882385443
579,289,2,880951569
786,186,4,882843786
457,145,3,882549998
456,265,3,881374048
192,1265,3,881366585
457,28,5,882396989
887,477,1,881378570
786,202,4,882843812
890,174,5,882405780
637,268,2,882898692
301,15,4,882074460
758,531,5,881975061
399,151,2,882511876
758,151,5,881975814
429,616,3,882386333
152,33,5,882475924
744,479,5,881171482
887,176,5,881381348
854,50,4,882812102
540,257,4,882157584
374,713,1,880935656
399,176,3,882342127
457,287,4,882394010
622,96,5,882592449
711,312,5,883589763
29,303,4,882820686
890,168,5,882916704
710,282,2,882063921
487,24,4,883444558
637,257,2,882903511
637,322,3,882900888
652,307,4,882566890
450,33,5,882398083
890,660,2,882917026
399,780,1,882350850
592,123,4,882608573
556,319,3,882135437
806,156,4,882388128
540,15,3,882157084
454,238,3,881960361
805,545,1,881705488
795,168,5,881528760
690,186,4,881177349
457,25,4,882393828
877,381,4,882677345
450,702,4,882371904
399,320,3,882342537
567,248,4,882427273
347,121,3,881652535
256,665,4,882164644
758,1244,3,881713279
890,228,4,882404879
457,179,4,882397963
894,121,3,880993662
805,554,1,881695080
758,665,2,882055988
622,375,2,882592625
648,826,3,882212526
536,755,4,882360993
697,456,3,882622287
652,300,4,882566890
805,476,1,881705592
805,525,4,881696335
567,673,3,882427089
429,529,4,882385243
877,340,3,882676395
596,300,4,883539011
697,742,3,882622044
437,1006,3,881001472
394,173,5,881057730
484,117,4,881449561
854,12,5,882813990
758,580,4,881974880
710,343,3,882063327
705,1544,4,883427691
744,301,3,881171857
648,472,3,882211965
758,218,4,881977487
374,96,4,880938870
222,198,4,881059039
857,258,5,883432193
786,357,5,882842878
637,237,2,882903511
758,550,4,881978115
913,25,3,881366974
697,246,5,882622798
758,481,5,881976031
450,1135,4,882396352
13,132,4,882140002
894,343,2,883518895
540,274,4,882157662
706,258,4,880997001
758,170,5,881976233
456,1107,4,881375587
758,141,4,881977533
540,286,4,882156584
525,14,3,881086078
556,268,4,882135646
827,302,4,882201356
854,735,3,882813990
928,358,5,880936023
854,461,3,882814298
454,486,3,881960385
60,496,4,883326682
705,82,5,883427663
69,79,4,882145524
854,144,3,882814298
592,235,3,882608662
456,402,2,881375416
758,653,3,881975922
592,480,4,882955662
536,631,2,882363934
742,100,5,881335492
399,235,4,882340876
13,819,1,882141924
31,1019,5,881548082
605,12,4,881016144
861,301,4,881274504
758,290,5,881978495
379,97,3,882563752
566,134,5,881649853
732,332,5,882589819
622,227,3,882592815
718,255,4,883348773
758,722,3,881980408
805,1014,4,881694265
457,154,5,882397058
550,271,5,883425652
718,289,3,883348391
668,288,4,882818604
450,485,5,882373088
877,737,1,882677749
913,963,4,881725737
697,1067,5,882622170
805,337,2,881180971
498,174,3,881956953
409,45,4,881168603
805,558,5,881695243
592,246,5,882608500
566,1065,5,881650709
697,325,4,882621673
566,411,4,881651013
592,245,1,882607434
758,448,4,881978805
622,934,2,882591726
582,932,2,882963114
706,410,4,880997444
894,1658,4,882404137
487,197,3,883446404
652,333,4,882566857
592,222,1,882608145
533,660,5,882902988
394,577,2,881059704
744,188,3,881170528
710,432,5,882064434
894,1048,4,880993661
429,176,3,882385542
755,322,3,882569912
890,211,2,882915661
622,195,5,882591938
549,121,4,881672461
567,490,4,882425673
592,1275,3,882956624
487,98,5,883446637
429,1101,5,882385399
805,625,3,881695560
437,716,5,881002345
457,135,5,882397240
536,191,4,882360187
891,933,3,883429998
429,226,3,882386145
795,189,3,881265284
805,118,3,881695745
758,134,5,881975005
854,458,3,882812826
648,21,3,882212609
668,137,3,881605093
805,202,2,881696729
42,141,3,881109059
456,480,4,881373573
854,96,3,882814467
758,116,5,881976289
450,273,3,882377726
540,13,4,882157585
786,655,4,882843683
854,283,3,882812492
755,880,4,882569732
450,76,3,882395913
409,211,4,881108829
84,100,4,883452155
592,276,5,882608401
805,522,5,881698095
805,164,3,881695293
51,692,3,883498685
450,492,5,882397049
592,70,4,882956803
52,282,4,882922302
758,571,4,882054936
758,650,5,881979419
409,1346,3,881168711
690,1210,3,881180035
749,609,4,881073104
442,121,2,883390544
829,515,4,881698803
743,294,2,881277656
786,195,4,882843312
566,742,3,881650627
429,1220,3,882387233
399,82,3,882344512
758,173,5,881975182
719,71,3,883354106
476,268,4,883365503
582,841,2,882962133
589,338,3,883352654
928,878,5,880936022
755,245,4,882569881
758,228,3,881977021
805,559,3,881695347
42,181,5,881107291
498,423,3,881957267
592,22,5,882955506
887,421,5,881379954
501,108,4,883348564
795,152,4,881260622
13,799,4,882139937
276,248,4,882659269
887,946,4,881381348
758,241,3,881977109
706,9,3,880997105
806,258,3,882384589
710,886,3,882063528
795,550,3,883252004
758,28,4,881975990
890,403,1,882915661
592,1011,4,882608699
429,228,2,882386485
409,116,4,881107117
854,23,4,882813647
457,13,3,882393883
498,181,2,881955014
854,324,3,882811937
622,506,3,882670139
399,560,3,882352404
582,125,3,882961632
894,1462,3,882404642
668,328,4,881523787
759,405,4,881476969
45,845,4,881011188
758,384,5,881979788
805,229,2,881694885
806,952,2,882385578
805,709,4,881696699
437,189,2,881001946
457,1047,2,882395964
805,190,5,881694423
806,222,4,882385563
877,333,4,882676259
887,1413,4,881380176
51,705,1,883498756
13,767,1,882397011
854,100,5,882812225
758,425,5,881977337
890,214,4,882916588
850,28,5,883195214
913,741,4,881037004
429,772,3,882386508
786,111,5,882841667
525,676,2,881086518
913,216,4,881725796
442,1170,4,883388909
887,969,5,881379954
805,866,1,881705412
450,1249,3,882812821
825,827,4,881184695
854,264,1,882811888
697,343,4,882621548
652,125,2,882567383
60,1122,5,883326498
347,1011,3,881653155
758,39,2,881974931
758,31,3,881977872
567,96,4,882427155
476,780,3,883365274
637,282,3,882903250
106,100,3,881449487
429,358,3,882387053
